FID,lon,lat,speed3,speed3_3
1706,121.687904,37.320698,47.09015996,47.09015996
1707,121.86653,37.30181,47.93018634,47.93018634
1708,122.04506,37.28268,47.9133033,47.9133033
1709,122.22343,37.263294,47.65614802,47.65614802
1710,122.401726,37.243652,47.39216723,47.39216723
1711,122.579865,37.223755,47.10994365,47.10994365
1712,109.90512,38.12969,-135.2850536,-135.2850536
1713,110.09065,38.128056,-136.6651084,-136.6651084
1714,110.271965,38.12614,-137.156565,-137.156565
1715,110.45413,38.12396,-137.2062863,-137.2062863
1716,110.63735,38.121502,-137.5393529,-137.5393529
1717,110.81996,38.118767,-137.8107166,-137.8107166
1718,111.002495,38.115765,-137.0580729,-137.0580729
1719,111.18515,38.112476,-135.5715123,-135.5715123
1720,111.368454,38.108932,-133.3548838,-133.3548838
1721,111.55104,38.105106,-130.5153962,-130.5153962
1722,111.7337,38.10101,-127.4567759,-127.4567759
1723,111.91653,38.096645,-124.4203778,-124.4203778
1724,112.09947,38.09199,-122.3196186,-122.3196186
1725,112.28251,38.08709,-121.5581455,-121.5581455
1726,112.46506,38.081894,-122.2613207,-122.2613207
1727,112.64775,38.076435,-124.0729931,-124.0729931
1728,112.83041,38.07071,-126.4627661,-126.4627661
1729,113.013054,38.064697,-128.8746303,-128.8746303
1730,113.19574,38.05843,-130.5350845,-130.5350845
1731,113.37835,38.05188,-131.6675551,-131.6675551
1732,113.560844,38.045063,-132.0170641,-132.0170641
1733,113.7434,38.037975,-131.7295143,-131.7295143
1734,113.92586,38.03061,-131.4964706,-131.4964706
1735,114.10833,38.022987,-130.9231799,-130.9231799
1736,114.29072,38.01508,-130.6194399,-130.6194399
1737,114.473,38.00691,-130.946448,-130.946448
1738,114.655396,37.998474,-131.6588433,-131.6588433
1739,114.83765,37.989758,-133.1255367,-133.1255367
1740,115.01981,37.980778,-134.8989516,-134.8989516
1741,115.20203,37.971535,-136.8795003,-136.8795003
1742,115.38416,37.962017,-138.9049198,-138.9049198
1743,115.56627,37.952232,-140.7395865,-140.7395865
1744,115.74822,37.94217,-142.19721,-142.19721
1745,115.93016,37.931854,-143.4628936,-143.4628936
1746,116.11203,37.921265,-145.0195315,-145.0195315
1747,116.2938,37.910408,-146.309935,-146.309935
1748,116.47557,37.89928,-147.9487949,-147.9487949
1749,116.657265,37.887886,-150.2726536,-150.2726536
1750,116.83891,37.87623,-152.9569998,-152.9569998
1751,117.020355,37.864307,-154.0166145,-154.0166145
1752,117.20187,37.85212,-154.9602183,-154.9602183
1753,117.38329,37.839664,-156.2505082,-156.2505082
1754,117.56455,37.826942,-157.8799072,-157.8799072
1755,117.745834,37.813965,-159.6768659,-159.6768659
1756,117.927,37.800705,-162.193789,-162.193789
1757,118.10802,37.787197,-164.7117588,-164.7117588
1758,118.288994,37.773422,-167.6100937,-167.6100937
1759,118.46989,37.759388,-170.6241322,-170.6241322
1760,118.65073,37.745087,-174.0844413,-174.0844413
1761,118.831474,37.73052,-178.7013287,-178.7013287
1762,119.01211,37.7157,176.0126449,176.0126449
1763,119.192665,37.70061,169.1022632,169.1022632
1764,119.37311,37.68526,161.0295949,161.0295949
1765,119.55342,37.66965,151.7343617,151.7343617
1766,119.73372,37.653786,141.554183,141.554183
1767,119.913925,37.63766,131.7559392,131.7559392
1768,120.09394,37.621273,122.7168966,122.7168966
1769,120.273865,37.604626,47.88725459,47.88725459
1770,120.453804,37.587727,46.35186267,46.35186267
1771,120.63354,37.570564,44.70080881,44.70080881
1772,120.81316,37.55314,43.60959948,43.60959948
1773,120.99269,37.535473,43.51738216,43.51738216
1774,121.17208,37.51754,44.06080981,44.06080981
1775,121.35136,37.49935,44.79658465,44.79658465
1776,121.53059,37.48091,45.90496214,45.90496214
1777,121.70963,37.462215,46.94027013,46.94027013
1778,121.88863,37.44326,47.28472107,47.28472107
1779,122.067406,37.42406,47.25457577,47.25457577
1780,122.246155,37.40461,47.30287975,47.30287975
1781,122.42474,37.384903,47.41512609,47.41512609
1782,122.603195,37.36494,47.26563721,47.26563721
1783,109.89914,38.27355,-135.0000023,-135.0000023
1784,110.08623,38.2719,-135.6836904,-135.6836904
1785,110.27268,38.269978,-136.2498938,-136.2498938
1786,110.45413,38.26779,-137.5714382,-137.5714382
1787,110.63735,38.265324,-139.1337714,-139.1337714
1788,110.82115,38.262585,-138.6822764,-138.6822764
1789,111.00444,38.259567,-137.6057613,-137.6057613
1790,111.187454,38.256283,-135.5876307,-135.5876307
1791,111.370735,38.252712,-132.6074199,-132.6074199
1792,111.55406,38.248875,-129.0094075,-129.0094075
1793,111.73686,38.244766,-125.2833163,-125.2833163
1794,111.920204,38.240376,-121.783678,-121.783678
1795,112.10348,38.235725,-119.5062352,-119.5062352
1796,112.286446,38.23078,-118.8710199,-118.8710199
1797,112.46982,38.22557,-119.7907383,-119.7907383
1798,112.65285,38.220104,-121.6207122,-121.6207122
1799,112.83573,38.21435,-123.5697005,-123.5697005
1800,113.01876,38.208324,-125.3266467,-125.3266467
1801,113.20174,38.202026,-126.6861129,-126.6861129
1802,113.38478,38.195457,-127.3210384,-127.3210384
1803,113.56771,38.188614,-127.5945846,-127.5945846
1804,113.75051,38.181503,-127.4335787,-127.4335787
1805,113.93328,38.17412,-126.9079196,-126.9079196
1806,114.11619,38.16646,-126.3996798,-126.3996798
1807,114.29893,38.158527,-126.630599,-126.630599
1808,114.481575,38.15033,-127.2607689,-127.2607689
1809,114.66431,38.14186,-128.4895773,-128.4895773
1810,114.84683,38.13312,-130.1920483,-130.1920483
1811,115.02933,38.12411,-132.0643288,-132.0643288
1812,115.211845,38.114826,-133.9621488,-133.9621488
1813,115.39442,38.10527,-135.932401,-135.932401
1814,115.57675,38.09545,-137.7163782,-137.7163782
1815,115.759125,38.085365,-139.5952058,-139.5952058
1816,115.94139,38.075012,-142.1114833,-142.1114833
1817,116.1236,38.06438,-144.7369907,-144.7369907
1818,116.30575,38.053486,-147.652559,-147.652559
1819,116.487854,38.042313,-150.8838563,-150.8838563
1820,116.66989,38.03089,-152.4935562,-152.4935562
1821,116.85184,38.019184,-154.6470421,-154.6470421
1822,117.0337,38.00722,-156.3550533,-156.3550533
1823,117.21551,37.994987,-157.8790576,-157.8790576
1824,117.39718,37.98249,-159.7041128,-159.7041128
1825,117.578835,37.969727,-161.8962397,-161.8962397
1826,117.76046,37.9567,-164.1089328,-164.1089328
1827,117.94194,37.943394,-166.4520639,-166.4520639
1828,118.12335,37.929836,-169.3634736,-169.3634736
1829,118.30469,37.916016,-172.7339945,-172.7339945
1830,118.485916,37.901928,-176.5988282,-176.5988282
1831,118.667015,37.887573,178.7680256,178.7680256
1832,118.84816,37.87296,173.1957434,173.1957434
1833,119.02916,37.85808,166.373008,166.373008
1834,119.20996,37.84294,158.5232117,158.5232117
1835,119.390785,37.82754,149.7052746,149.7052746
1836,119.57141,37.811882,140.1944313,140.1944313
1837,119.75208,37.79596,131.0914579,131.0914579
1838,119.93247,37.779774,122.866662,122.866662
1839,120.112885,37.763332,49.61635294,49.61635294
1840,120.29317,37.746628,47.17713903,47.17713903
1841,120.47338,37.72966,45.00000077,45.00000077
1842,120.65341,37.71244,43.96642613,43.96642613
1843,120.83339,37.694965,43.79915534,43.79915534
1844,121.013214,37.677223,43.96339892,43.96339892
1845,121.19293,37.659233,44.30805638,44.30805638
1846,121.37263,37.640984,45.07047525,45.07047525
1847,121.552124,37.622475,46.24060719,46.24060719
1848,121.73155,37.603718,46.89151213,46.89151213
1849,121.91077,37.584705,47.59186752,47.59186752
1850,122.08994,37.565437,48.15738841,48.15738841
1851,122.26896,37.54591,48.46324481,48.46324481
1852,122.44788,37.526134,48.76953085,48.76953085
1853,122.62668,37.506104,48.98305605,48.98305605
1854,109.903076,38.417393,-131.0164764,-131.0164764
1855,110.08847,38.415737,-133.5312016,-133.5312016
1856,110.271965,38.41381,-135.9893131,-135.9893131
1857,110.454994,38.41162,-139.6808928,-139.6808928
1858,110.638885,38.409138,-139.8224693,-139.8224693
1859,110.82282,38.406384,-139.2389615,-139.2389615
1860,111.006195,38.403366,-137.8695696,-137.8695696
1861,111.189926,38.400066,-135.0781684,-135.0781684
1862,111.37344,38.39648,-131.396272,-131.396272
1863,111.55696,38.39264,-127.0106754,-127.0106754
1864,111.74058,38.388504,-122.2896878,-122.2896878
1865,111.923965,38.38411,-118.3357298,-118.3357298
1866,112.107475,38.37943,-115.9871614,-115.9871614
1867,112.29081,38.374477,-115.4892025,-115.4892025
1868,112.474335,38.369255,-115.969278,-115.969278
1869,112.65786,38.36376,-117.0040927,-117.0040927
1870,112.84118,38.35799,-118.3007578,-118.3007578
1871,113.0246,38.351936,-119.678492,-119.678492
1872,113.20791,38.345615,-120.65067,-120.65067
1873,113.39119,38.339024,-121.7497164,-121.7497164
1874,113.5744,38.33216,-122.5221844,-122.5221844
1875,113.75781,38.32502,-122.6609148,-122.6609148
1876,113.94084,38.317608,-122.5604401,-122.5604401
1877,114.12398,38.30992,-122.52712,-122.52712
1878,114.30717,38.301968,-123.3106329,-123.3106329
1879,114.49017,38.293736,-124.4084744,-124.4084744
1880,114.67312,38.285236,-125.8305632,-125.8305632
1881,114.856155,38.276463,-127.3039504,-127.3039504
1882,115.03894,38.26742,-129.2134919,-129.2134919
1883,115.22192,38.25811,-131.1567321,-131.1567321
1884,115.40476,38.248524,-132.8706118,-132.8706118
1885,115.587425,38.238667,-134.8837838,-134.8837838
1886,115.7701,38.228542,-137.4059729,-137.4059729
1887,115.9527,38.21814,-140.7105955,-140.7105955
1888,116.13527,38.207478,-144.4830165,-144.4830165
1889,116.31777,38.196545,-148.198123,-148.198123
1890,116.500206,38.18534,-150.7336152,-150.7336152
1891,116.682495,38.173866,-152.5766519,-152.5766519
1892,116.86479,38.162125,-154.6684021,-154.6684021
1893,117.04707,38.15012,-156.9574248,-156.9574248
1894,117.2292,38.137844,-159.5458467,-159.5458467
1895,117.41127,38.125305,-162.2006387,-162.2006387
1896,117.59325,38.11249,-164.9580651,-164.9580651
1897,117.77515,38.09942,-168.0964994,-168.0964994
1898,117.956955,38.08608,-171.1193438,-171.1193438
1899,118.13876,38.072464,-174.9842363,-174.9842363
1900,118.32037,38.058594,-179.2130226,-179.2130226
1901,118.50197,38.044456,176.5663726,176.5663726
1902,118.683426,38.030056,170.6764111,170.6764111
1903,118.86487,38.015385,163.9349417,163.9349417
1904,119.046165,38.000454,156.4729387,156.4729387
1905,119.22738,37.98526,148.2041442,148.2041442
1906,119.40848,37.96981,139.2456132,139.2456132
1907,119.58945,37.954094,130.80343,130.80343
1908,119.77042,37.93811,123.157926,123.157926
1909,119.95126,37.921875,54.46232314,54.46232314
1910,120.13194,37.905373,49.8015742,49.8015742
1911,120.31256,37.88861,46.64702946,46.64702946
1912,120.49309,37.871582,45.32554147,45.32554147
1913,120.673416,37.854305,44.69442617,44.69442617
1914,120.85379,37.836765,44.41237234,44.41237234
1915,121.033936,37.818966,44.34976132,44.34976132
1916,121.21397,37.800915,44.78159351,44.78159351
1917,121.39389,37.782597,45.8281344,45.8281344
1918,121.573784,37.764027,46.88818881,46.88818881
1919,121.7535,37.745205,48.15223625,48.15223625
1920,121.93307,37.72612,49.13467221,49.13467221
1921,122.11256,37.70678,49.82918999,49.82918999
1922,122.29191,37.68719,50.7196127,50.7196127
1923,122.471146,37.66734,51.69335286,51.69335286
1924,122.6502,37.647247,52.96771603,52.96771603
1925,109.90109,38.561226,-144.021154,-144.021154
1926,110.09065,38.55957,-142.1476922,-142.1476922
1927,110.27124,38.557636,-141.0294638,-141.0294638
1928,110.457565,38.555424,-140.2333198,-140.2333198
1929,110.64041,38.55295,-139.4412436,-139.4412436
1930,110.824005,38.550182,-138.8047106,-138.8047106
1931,111.00794,38.547146,-137.4961244,-137.4961244
1932,111.19223,38.543835,-134.052339,-134.052339
1933,111.37587,38.540237,-129.5501161,-129.5501161
1934,111.559845,38.53638,-123.6900696,-123.6900696
1935,111.74361,38.532246,-118.1378081,-118.1378081
1936,111.92783,38.52782,-113.7789166,-113.7789166
1937,112.11156,38.52313,-111.2731674,-111.2731674
1938,112.29542,38.518166,-109.9197748,-109.9197748
1939,112.47915,38.512924,-109.4242614,-109.4242614
1940,112.66279,38.507404,-110.4495495,-110.4495495
1941,112.84662,38.501606,-111.9797172,-111.9797172
1942,113.03048,38.495537,-115.3879083,-115.3879083
1943,113.21425,38.48919,-116.5650532,-116.5650532
1944,113.397766,38.48259,-118.6667075,-118.6667075
1945,113.581245,38.47569,-119.8246084,-119.8246084
1946,113.764786,38.46852,-120.9637586,-120.9637586
1947,113.94844,38.461086,-121.0576347,-121.0576347
1948,114.13186,38.453373,-121.3159823,-121.3159823
1949,114.31543,38.445393,-121.5538365,-121.5538365
1950,114.498764,38.437134,-122.3113225,-122.3113225
1951,114.68212,38.428604,-123.4698717,-123.4698717
1952,114.865425,38.419796,-125.0571459,-125.0571459
1953,115.04858,38.41072,-126.644073,-126.644073
1954,115.23196,38.40138,-128.4270072,-128.4270072
1955,115.41501,38.391758,-130.3579644,-130.3579644
1956,115.598114,38.381866,-132.9636768,-132.9636768
1957,115.781136,38.371704,-136.1907362,-136.1907362
1958,115.96418,38.36127,-139.8759886,-139.8759886
1959,116.14708,38.350567,-143.7768424,-143.7768424
1960,116.329834,38.3396,-147.2870573,-147.2870573
1961,116.51259,38.328354,-150.4767673,-150.4767673
1962,116.695335,38.316837,-153.8951486,-153.8951486
1963,116.87792,38.30505,-156.7580719,-156.7580719
1964,117.06056,38.293,-159.8937679,-159.8937679
1965,117.24297,38.280685,-163.1051592,-163.1051592
1966,117.4254,38.268097,-166.1899257,-166.1899257
1967,117.60773,38.25524,-169.1792434,-169.1792434
1968,117.78995,38.242123,-172.3634307,-172.3634307
1969,117.97216,38.228733,-176.2509385,-176.2509385
1970,118.154236,38.215073,179.3279426,179.3279426
1971,118.33621,38.201153,174.6814903,174.6814903
1972,118.51812,38.186966,168.8623362,168.8623362
1973,118.7,38.172516,162.5283937,162.5283937
1974,118.88174,38.157795,155.5410607,155.5410607
1975,119.06335,38.14282,148.1672542,148.1672542
1976,119.244865,38.127567,140.1490125,140.1490125
1977,119.426346,38.11206,132.816052,132.816052
1978,119.60767,38.096287,125.5567594,125.5567594
1979,119.78891,38.080246,65.69545185,65.69545185
1980,119.97008,38.063953,54.48696648,54.48696648
1981,120.15111,38.047398,49.63546427,49.63546427
1982,120.33212,38.030575,47.42475785,47.42475785
1983,120.512856,38.013493,46.27681271,46.27681271
1984,120.69363,37.996147,45.32188379,45.32188379
1985,120.87428,37.978546,44.92204737,44.92204737
1986,121.054756,37.960686,45.15527351,45.15527351
1987,121.23511,37.94257,46.11394501,46.11394501
1988,121.41541,37.92419,47.33051968,47.33051968
1989,121.59555,37.905552,48.97861694,48.97861694
1990,121.77558,37.886665,50.47989876,50.47989876
1991,121.95555,37.867508,52.01796691,52.01796691
1992,122.13532,37.848114,53.66980957,53.66980957
1993,122.31502,37.82845,55.22900923,55.22900923
1994,122.49454,37.808533,56.9503216,56.9503216
1995,109.90109,38.70338,-143.9332641,-143.9332641
1996,110.09065,38.701447,-141.7098392,-141.7098392
1997,110.271965,38.69923,-140.3648369,-140.3648369
1998,110.45714,38.69673,-139.5905456,-139.5905456
1999,110.64133,38.693966,-139.5267666,-139.5267666
2000,110.82614,38.690918,-139.4212918,-139.4212918
2001,111.01027,38.687595,-136.761104,-136.761104
2002,111.19436,38.683987,-132.3883209,-132.3883209
2003,111.37871,38.680115,-126.2168868,-126.2168868
2004,111.56298,38.675953,-118.8020323,-118.8020323
2005,111.7472,38.671528,-112.5354097,-112.5354097
2006,111.93158,38.66682,-108.0604738,-108.0604738
2007,112.11572,38.66183,-105.3955511,-105.3955511
2008,112.29959,38.65657,-102.9207521,-102.9207521
2009,112.48389,38.65103,-104.3813964,-104.3813964
2010,112.668,38.645218,-112.87806,-112.87806
2011,112.85218,38.63913,-116.3126505,-116.3126505
2012,113.036285,38.632767,-118.0724889,-118.0724889
2013,113.22033,38.626118,-119.6591113,-119.6591113
2014,113.40439,38.61921,-121.9836494,-121.9836494
2015,113.58807,38.61202,-122.8590015,-122.8590015
2016,113.77222,38.604553,-123.1617916,-123.1617916
2017,113.955925,38.596813,-122.4210669,-122.4210669
2018,114.13991,38.588802,-121.4823818,-121.4823818
2019,114.32359,38.58051,-120.936745,-120.936745
2020,114.50737,38.571953,-121.2877652,-121.2877652
2021,114.69115,38.56312,-121.9717116,-121.9717116
2022,114.87476,38.55401,-122.969406,-122.969406
2023,115.058426,38.544624,-124.3437829,-124.3437829
2024,115.24191,38.534977,-126.1308675,-126.1308675
2025,115.42542,38.525047,-128.1676405,-128.1676405
2026,115.60889,38.51485,-131.0026988,-131.0026988
2027,115.79221,38.50438,-134.7135258,-134.7135258
2028,115.97557,38.493645,-138.9103402,-138.9103402
2029,116.158745,38.482628,-143.0893829,-143.0893829
2030,116.341934,38.471348,-147.193037,-147.193037
2031,116.52511,38.459793,-151.4511016,-151.4511016
2032,116.70818,38.44797,-155.7722573,-155.7722573
2033,116.89117,38.435875,-159.3383238,-159.3383238
2034,117.07399,38.423515,-163.0651825,-163.0651825
2035,117.256775,38.41088,-166.7989157,-166.7989157
2036,117.43955,38.39798,-170.3688331,-170.3688331
2037,117.62224,38.38481,-173.792836,-173.792836
2038,117.80485,38.371376,-177.540959,-177.540959
2039,117.98734,38.357674,178.3889839,178.3889839
2040,118.16982,38.3437,173.5006567,173.5006567
2041,118.35213,38.329464,167.8670146,167.8670146
2042,118.53436,38.31496,162.0874934,162.0874934
2043,118.71655,38.30019,155.9066162,155.9066162
2044,118.89862,38.285156,149.5066441,149.5066441
2045,119.08059,38.26985,142.1250188,142.1250188
2046,119.26245,38.25429,135.1237511,135.1237511
2047,119.4443,38.23846,127.889895,127.889895
2048,119.62597,38.222366,101.421188,101.421188
2049,119.80753,38.206013,67.13549302,67.13549302
2050,119.98904,38.189396,55.29195167,55.29195167
2051,120.17041,38.172516,50.86750694,50.86750694
2052,120.35164,38.155376,48.64386475,48.64386475
2053,120.53283,38.13797,46.99366913,46.99366913
2054,120.713905,38.120316,46.30392843,46.30392843
2055,120.894905,38.102386,46.28444431,46.28444431
2056,121.0757,38.084206,47.17915415,47.17915415
2057,121.25641,38.06576,48.5367624,48.5367624
2058,121.436966,38.047066,50.28124149,50.28124149
