lon,lat,uu01,vv01,vv02
110.78335,34.53341,0.72,0.12,0.12
110.957565,34.532417,0.74,0.12,0.12
111.13264,34.53117,1.24,0.13,0.13
111.307465,34.529682,2.23,0.17,0.17
111.482,34.527935,3.23,0.17,0.17
111.65682,34.525944,4.05,0.13,0.13
111.83152,34.5237,3.71,0.09,0.09
112.006134,34.521194,1.7,0.06,0.06
112.180954,34.51845,1.52,0.05,0.05
112.355515,34.51545,1.84,0.05,0.05
112.530106,34.512207,3.74,0.06,0.06
112.704796,34.508713,6.8,0.06,0.06
112.879295,34.50496,8.44,0.06,0.06
113.05384,34.50097,8.49,0.05,0.05
113.22841,34.496716,8.61,0.06,0.06
113.40283,34.49222,8.41,0.07,0.07
113.57731,34.487476,8.27,0.09,0.09
113.751816,34.482483,7.54,0.09,0.09
113.926056,34.477238,6.92,0.1,0.1
114.10046,34.471752,6.78,0.11,0.11
114.27471,34.466007,6.58,0.11,0.11
114.449066,34.460014,5.68,0.12,0.12
114.62326,34.45378,4.62,0.12,0.12
114.79747,34.447296,4.22,0.12,0.12
114.97166,34.44056,3.56,0.07,0.07
115.14583,34.43358,2.73,0.03,0.03
115.31983,34.42635,1.85,0.02,0.02
115.493805,34.418873,0.91,0,0
115.66774,34.411148,0.13,0,0
115.841644,34.40317,0,0,0
116.01559,34.39496,0,0,0
116.18932,34.38649,0,0,0
116.363075,34.377785,0,0,0
116.53687,34.36882,0,0,0
116.7104,34.359615,0,0,0
116.883995,34.350174,0,0,0
117.05745,34.340477,0,0,0
117.23091,34.330536,0,0,0
117.404335,34.320354,0,0,0
117.57767,34.30993,0,0,0
117.7509,34.29925,0,0,0
117.92405,34.28834,0,0,0
118.097115,34.277172,0,0,0
118.27014,34.265774,0,0,0
118.443115,34.254124,0,0,0
118.61599,34.242237,0,0,0
118.78877,34.230103,0,0,0
118.96147,34.217735,0,0,0
119.13412,34.205116,0,0,0
119.30673,34.192265,0.01,0,0
119.47918,34.179165,0.01,0,0
119.651566,34.16582,0.02,0,0
119.8239,34.15224,0.07,0,0
119.99608,34.138428,0.28,0,0
120.16822,34.12437,0.12,0,0
120.34026,34.110077,0.05,0.03,0.03
120.51222,34.09553,0.04,0.04,0.04
120.68407,34.080765,0.02,0.02,0.02
120.85583,34.06575,0.01,0.02,0.02
121.027435,34.0505,0,0.01,0.01
121.19905,34.035015,0,0.01,0.01
121.37048,34.019287,0,0,0
121.541855,34.003334,0,0,0
121.71315,33.987133,0,0,0
121.88428,33.970703,0,0,0
122.05534,33.954037,0,0,0
122.22635,33.937134,0,0,0
122.39714,33.919994,0,0,0
122.56785,33.902626,0,0,0
122.73852,33.885033,0,0,0
122.90905,33.867195,0,0.02,0.02
123.079445,33.849125,1.52,0.48,0.48
123.24971,33.83082,1.09,0.57,0.57
123.419876,33.812298,0.96,0.39,0.39
123.58995,33.79353,1.35,0.49,0.49
107.458405,34.652447,1.67,0.43,0.43
107.63339,34.655968,1.57,0.38,0.38
107.80832,34.65924,1.31,0.42,0.42
107.983154,34.662254,1.58,0.52,0.52
108.15823,34.665024,1.75,0.63,0.63
108.33316,34.667538,1.47,0.73,0.73
108.508514,34.66981,1.3,0.63,0.63
108.68298,34.67182,1.18,0.63,0.63
108.858246,34.67358,1.06,0.59,0.59
109.033295,34.675095,1,0.45,0.45
109.208466,34.67635,0.97,0.39,0.39
109.382935,34.67735,1.04,0.26,0.26
109.55853,34.678104,1.13,0.28,0.28
109.73312,34.6786,1.13,0.33,0.33
109.90723,34.67885,1.14,0.26,0.26
110.08393,34.678852,1.21,0.28,0.28
110.26019,34.67862,1.16,0.31,0.31
110.43386,34.678135,1.12,0.25,0.25
110.60909,34.677387,1.2,0.27,0.27
110.78435,34.6764,1.55,0.19,0.19
110.959816,34.675148,1.91,0.18,0.18
111.134705,34.673653,2.54,0.19,0.19
111.310005,34.671894,3.81,0.24,0.24
111.4849,34.66989,5.72,0.23,0.23
111.65965,34.66764,5.6,0.18,0.18
111.83462,34.665134,3.22,0.12,0.12
112.00974,34.662384,3.06,0.09,0.09
112.184715,34.659367,3.22,0.08,0.08
112.359665,34.65611,4.4,0.07,0.07
112.53451,34.652603,6.84,0.08,0.08
112.70935,34.648838,8.89,0.07,0.07
112.88432,34.644825,9.77,0.07,0.07
113.05903,34.64057,10.05,0.07,0.07
113.233864,34.63605,9.77,0.08,0.08
113.40876,34.63129,9.51,0.1,0.1
113.583595,34.626278,8.58,0.1,0.1
113.75828,34.621017,7.6,0.11,0.11
113.93294,34.615505,7.15,0.11,0.11
114.10761,34.60974,6.92,0.11,0.11
114.28222,34.603733,5.83,0.11,0.11
114.456726,34.597477,4.9,0.11,0.11
114.631386,34.590965,4.33,0.09,0.09
114.80588,34.584206,3.65,0.04,0.04
114.98024,34.577198,3.09,0,0
115.15458,34.56995,1.8,0,0
115.328964,34.562443,0.37,0,0
115.50339,34.554688,0,0,0
115.67769,34.546684,0,0,0
115.85184,34.53844,0,0,0
116.02604,34.52995,0,0,0
116.20005,34.521206,0,0,0
116.37413,34.512222,0,0,0
116.54817,34.50298,0,0,0
116.72202,34.493496,0,0,0
116.89587,34.483772,0,0,0
117.069695,34.473793,0,0,0
117.24344,34.463573,0,0,0
117.4171,34.453106,0,0,0
117.59068,34.442394,0,0,0
117.76418,34.431446,0,0,0
117.93769,34.420246,0,0,0
118.111145,34.4088,0,0,0
118.284424,34.397114,0,0,0
118.45764,34.38518,0,0,0
118.63079,34.37301,0,0,0
118.80391,34.36059,0,0,0
118.97694,34.34793,0,0,0
119.149895,34.335026,0,0,0
119.32273,34.32189,0,0,0
119.49551,34.308495,0.01,0,0
119.66815,34.294872,0.05,0,0
119.84076,34.281006,0.19,0,0
120.01326,34.266895,0.07,0,0
120.18568,34.252552,0.04,0.04,0.04
120.35802,34.23796,0.03,0.03,0.03
120.53025,34.22314,0.01,0.02,0.02
120.70235,34.20807,0,0.01,0.01
120.87441,34.192764,0,0.01,0.01
121.04634,34.177227,0,0,0
121.2182,34.16145,0,0,0
121.38994,34.14543,0,0,0
121.561554,34.129185,0.01,0,0
121.73317,34.112686,0,0,0
121.90456,34.095966,0,0,0
122.07591,34.079002,0,0,0
122.24713,34.06181,0,0,0
122.41828,34.044376,0,0,0
122.58929,34.026714,0,0,0
122.760185,34.008816,0,0.02,0.02
122.930954,33.990692,1.32,0.63,0.63
123.10164,33.97233,1.11,0.59,0.59
123.27221,33.953735,1.13,0.34,0.34
123.44268,33.934906,1.94,0.33,0.33
123.613,33.915844,2.18,0.31,0.31
107.45401,34.799866,2.17,0.28,0.28
107.62909,34.803154,2.21,0.28,0.28
107.804474,34.806183,2.46,0.3,0.3
107.97986,34.808964,2.22,0.32,0.32
108.15506,34.811485,1.89,0.45,0.45
108.33011,34.813766,1.79,0.52,0.52
108.505646,34.81579,1.58,0.55,0.55
108.68091,34.81755,1.22,0.65,0.65
108.8562,34.81907,1.12,0.54,0.54
109.03125,34.82034,1.04,0.44,0.44
109.20697,34.821342,1.09,0.26,0.26
109.38199,34.822098,1.13,0.24,0.24
109.55676,34.822598,1.17,0.29,0.29
109.73166,34.822838,1.21,0.3,0.3
109.90933,34.822838,1.38,0.29,0.29
110.08393,34.822613,1.37,0.29,0.29
110.259445,34.82212,1.79,0.27,0.27
110.43566,34.82138,1.93,0.29,0.29
110.610054,34.820377,2.44,0.21,0.21
110.78609,34.819134,2.86,0.21,0.21
110.961235,34.817627,4.74,0.21,0.21
111.136604,34.815865,7.22,0.26,0.26
111.311646,34.81385,9.26,0.27,0.27
111.48754,34.81159,9.63,0.28,0.28
111.6626,34.809074,9.42,0.24,0.24
111.837814,34.80631,6.9,0.21,0.21
112.013145,34.803288,5.18,0.15,0.15
112.18857,34.80002,5.35,0.09,0.09
112.363556,34.796494,6.29,0.09,0.09
112.53891,34.792717,8.13,0.08,0.08
112.71419,34.788692,9.37,0.1,0.1
112.889206,34.784416,10.41,0.12,0.12
113.06446,34.77989,10.16,0.1,0.1
113.23961,34.77511,9.98,0.11,0.11
113.41473,34.770073,9.28,0.11,0.11
113.58976,34.764793,8.08,0.11,0.11
113.76473,34.759262,7.51,0.12,0.12
113.93985,34.75348,7.19,0.12,0.12
114.11481,34.747448,6.06,0.11,0.11
114.28971,34.74117,5.14,0.1,0.1
114.46463,34.73464,4.54,0.05,0.05
114.63942,34.727848,3.87,0,0
114.81426,34.72082,3.29,0,0
114.98893,34.71354,1.47,0,0
115.16369,34.70601,0.11,0,0
115.33836,34.69823,0,0,0
115.51296,34.690205,0,0,0
115.687515,34.681923,0,0,0
115.86201,34.673405,0,0,0
116.036446,34.66463,0,0,0
116.21092,34.655605,0,0,0
116.385284,34.646336,0,0,0
116.559456,34.636826,0,0,0
116.73374,34.62706,0,0,0
116.90788,34.61705,0,0,0
117.08198,34.6068,0,0,0
117.25597,34.596287,0,0,0
117.42999,34.585545,0,0,0
117.60391,34.574554,0,0,0
117.77774,34.56331,0,0,0
117.951454,34.551826,0,0,0
118.12512,34.540096,0,0,0
118.2988,34.528122,0,0,0
118.4723,34.515907,0,0,0
118.6458,34.503445,0,0,0
118.81914,34.490738,0,0,0
118.99246,34.477795,0,0,0
119.16571,34.4646,0,0,0
119.338844,34.451168,0.01,0,0
119.51193,34.437492,0.05,0,0
119.684875,34.42358,0.11,0,0
119.85773,34.409428,0.04,0.01,0.01
120.03057,34.39502,0.03,0.04,0.04
120.20327,34.380386,0.02,0.02,0.02
120.37584,34.365505,0,0.02,0.02
120.54838,34.350388,0,0.01,0.01
120.72081,34.335033,0,0,0
120.8931,34.31944,0,0,0
121.06531,34.303604,0,0,0
121.23744,34.28753,0.01,0,0
121.40949,34.271217,0.01,0,0
121.581436,34.254673,0,0,0
121.75322,34.237885,0,0,0
121.92499,34.220875,0,0,0
122.096596,34.203613,0,0,0
122.26813,34.186123,0,0,0
122.439514,34.168404,0,0.02,0.02
122.610794,34.15044,0,0.02,0.02
122.78195,34.13225,1.35,0.48,0.48
122.953,34.113815,1.23,0.47,0.47
123.12398,34.09516,2.35,0.51,0.51
123.29483,34.076267,2.68,0.51,0.51
123.46556,34.05714,2.72,0.39,0.39
107.449554,34.943775,3.07,0.24,0.24
107.62521,34.947067,3.48,0.23,0.23
107.800476,34.950115,3.43,0.27,0.27
107.9762,34.9529,2.57,0.27,0.27
108.151764,34.955437,2.66,0.28,0.28
108.327545,34.95772,2.52,0.24,0.24
108.50302,34.959747,2,0.28,0.28
108.67856,34.96153,1.83,0.45,0.45
108.85431,34.96305,1.62,0.66,0.66
109.02985,34.964325,1.42,0.64,0.64
109.20523,34.96534,1.39,0.48,0.48
109.38165,34.9661,1.59,0.41,0.41
109.55676,34.966606,1.77,0.32,0.32
109.73312,34.96685,1.77,0.2,0.2
109.90933,34.96685,1.68,0.2,0.2
110.08393,34.966625,1.92,0.13,0.13
110.25869,34.96613,3.44,0.17,0.17
110.43566,34.965374,5.78,0.2,0.2
110.61166,34.96437,6.87,0.17,0.17
110.78709,34.963108,6.41,0.1,0.1
110.96287,34.961594,6.65,0.11,0.11
111.13884,34.959827,9.41,0.2,0.2
111.31433,34.957817,9.58,0.22,0.22
111.48991,34.955536,11.42,0.19,0.19
111.66566,34.95301,13.55,0.19,0.19
111.84122,34.950233,13.47,0.2,0.2
112.01684,34.9472,12.85,0.16,0.16
112.192406,34.943924,11.51,0.13,0.13
112.367775,34.940384,11.13,0.15,0.15
112.54337,34.936596,10.96,0.14,0.14
112.71902,34.932556,10.89,0.14,0.14
112.894485,34.92826,10.67,0.16,0.16
113.069824,34.923717,10.73,0.15,0.15
113.245285,34.918922,10.03,0.12,0.12
113.4208,34.91387,8.95,0.12,0.12
113.59619,34.908577,8.54,0.12,0.12
113.77133,34.903023,7.67,0.12,0.12
113.9467,34.897224,6.4,0.1,0.1
114.12194,34.891167,5.81,0.05,0.05
114.29729,34.88486,5.06,0.01,0.01
114.47243,34.878304,4.58,0,0
114.6476,34.871494,3.53,0,0
114.82268,34.86444,0.97,0,0
114.99768,34.85714,0.05,0,0
115.17275,34.84958,0,0,0
115.34768,34.84177,0,0,0
115.52258,34.83371,0,0,0
115.697395,34.825405,0,0,0
115.87227,34.816853,0,0,0
116.04705,34.80805,0,0,0
116.22174,34.798996,0,0,0
116.39633,34.789696,0,0,0
116.57089,34.780144,0,0,0
116.745445,34.770348,0,0,0
116.91988,34.7603,0,0,0
117.094376,34.750008,0,0,0
117.268715,34.73947,0,0,0
117.442924,34.728683,0,0,0
117.617165,34.717655,0,0,0
117.79123,34.706367,0,0,0
117.96536,34.694847,0,0,0
118.13927,34.68308,0,0,0
118.313194,34.67106,0,0,0
118.48705,34.6588,0,0,0
118.660805,34.646294,0,0,0
118.834496,34.633545,0,0,0
119.008095,34.620556,0,0,0
119.1816,34.60732,0.01,0,0
119.355034,34.593834,0.17,0,0
119.52839,34.58012,0.06,0,0
119.701546,34.566147,0.03,0.04,0.04
119.87481,34.55194,0.02,0.03,0.03
120.04787,34.537495,0.01,0.02,0.02
120.22082,34.522804,0,0.01,0.01
120.393745,34.507877,0,0.01,0.01
120.56655,34.492706,0,0,0
120.73928,34.477287,0,0,0
120.911896,34.461636,0.01,0,0
121.08444,34.445747,0.01,0,0
121.25679,34.42962,0,0,0
121.42912,34.41325,0,0,0
121.60138,34.396652,0,0,0
121.77344,34.379807,0,0,0
121.945496,34.362732,0,0,0
122.117355,34.345413,0,0.02,0.02
122.28919,34.32786,0,0.02,0.02
122.4608,34.310074,0,0.02,0.02
122.63241,34.29205,1.53,0.48,0.48
122.80383,34.273796,1.95,0.47,0.47
122.9752,34.255302,3.54,0.52,0.52
123.14645,34.23658,3.48,0.44,0.44
123.31758,34.217625,2.99,0.34,0.34
123.48854,34.198433,2.9,0.27,0.27
123.659424,35.08412,3.19,0.29,0.29
107.44525,35.087677,3.69,0.4,0.4
107.62076,35.090984,3.94,0.24,0.24
107.796906,35.094044,4.21,0.21,0.21
107.97272,35.09684,3.5,0.23,0.23
108.14841,35.09938,3.38,0.27,0.27
108.32437,35.10168,3.23,0.21,0.21
108.50067,35.103714,2.72,0.21,0.21
108.676025,35.105503,2.68,0.18,0.18
108.85278,35.10703,2.22,0.26,0.26
109.02844,35.108307,1.98,1.1,1.1
109.204254,35.10933,2.03,1.64,1.64
109.380066,35.110107,2.55,1.57,1.57
109.55676,35.110634,2.92,1.13,1.13
109.73166,35.110916,2.77,0.51,0.51
109.90723,35.110924,2.59,0.21,0.21
110.09065,35.110645,2.82,0.07,0.07
110.261696,35.110134,4.97,0.05,0.05
110.43656,35.10937,5.79,0.07,0.07
110.6123,35.108356,5.72,0.06,0.06
110.788826,35.10709,5.71,0.06,0.06
110.9649,35.105568,6.87,0.07,0.07
111.14038,35.103794,6.36,0.11,0.11
111.31671,35.10177,7.42,0.13,0.13
111.49253,35.099487,10.59,0.13,0.13
111.66824,35.096954,12.49,0.1,0.1
111.8443,35.094166,12.74,0.12,0.12
112.02023,35.09112,12.69,0.15,0.15
112.19598,35.08783,13.04,0.18,0.18
112.371994,35.08428,13.4,0.23,0.23
112.54776,35.080475,13.29,0.25,0.25
112.72362,35.07642,12.77,0.26,0.26
112.89935,35.072113,11.81,0.23,0.23
113.07511,35.067554,11.15,0.18,0.18
113.250885,35.062737,10.79,0.14,0.14
113.42669,35.057674,10.64,0.12,0.12
113.60245,35.052353,10.21,0.12,0.12
113.77798,35.04678,8.38,0.11,0.11
113.95359,35.040955,7,0.05,0.05
114.12925,35.034885,6.59,0.01,0.01
114.30471,35.028553,5.72,0,0
114.48026,35.021976,5.11,0,0
114.655685,35.01514,3.73,0,0
114.83112,35.00806,0.85,0,0
115.006454,35.00073,0.03,0,0
115.18176,34.99315,0,0,0
115.357086,34.985313,0,0,0
115.532265,34.977226,0,0,0
115.707466,34.968887,0,0,0
115.88261,34.960304,0,0,0
116.05765,34.95147,0,0,0
116.2326,34.94238,0,0,0
116.40751,34.93305,0,0,0
116.582466,34.923466,0,0,0
116.75726,34.91363,0,0,0
116.93204,34.903553,0,0,0
117.10675,34.893223,0,0,0
117.28134,34.88265,0,0,0
117.45591,34.871822,0,0,0
117.63042,34.86075,0,0,0
117.8049,34.849426,0,0,0
117.979225,34.837864,0,0,0
118.153465,34.826057,0,0,0
118.32766,34.814,0,0,0
118.50185,34.801693,0,0,0
118.67592,34.78914,0,0,0
118.84987,34.776352,0,0,0
119.02374,34.76331,0,0,0
119.19758,34.750027,0.04,0,0
119.37124,34.736504,0.1,0,0
119.54492,34.722725,0.04,0.01,0.01
119.71851,34.708714,0.02,0.05,0.05
119.89196,34.694466,0.02,0.03,0.03
120.06528,34.67996,0,0.01,0.01
120.23865,34.66522,0,0.01,0.01
120.411766,34.65023,0,0,0
120.5849,34.635006,0,0,0
120.75787,34.619545,0.01,0,0
120.930786,34.603836,0.01,0,0
121.10359,34.58789,0.01,0,0
121.276276,34.571712,0,0,0
121.448875,34.55528,0,0,0
121.62138,34.538616,0,0,0
121.79381,34.521717,0,0,0
121.966064,34.504578,0,0,0
122.13826,34.4872,0,0.02,0.02
122.31034,34.469593,0,0.02,0.02
122.48229,34.45174,0,0,0
122.654144,34.43366,2.59,0.39,0.39
122.82585,34.415333,3.52,0.39,0.39
122.99752,34.396782,4.27,0.42,0.42
123.16902,34.37799,4.05,0.42,0.42
123.34042,34.35897,3.02,0.28,0.28
123.51168,34.33971,2.62,0.24,0.24
123.682846,34.40971,2.47,0.27,0.27
107.44052,35.228016,3.16,0.32,0.32
107.61682,35.23159,4.34,0.25,0.25
107.792816,35.2349,4.38,0.26,0.26
107.96893,35.237965,4.21,0.3,0.3
108.14511,35.240776,4.51,0.28,0.28
108.321594,35.243336,4.29,0.25,0.25
108.49753,35.245632,3.52,0.22,0.22
108.674255,35.24768,3.2,0.19,0.19
108.85022,35.24947,2.95,0.2,0.2
109.02643,35.25101,2.76,0.28,0.28
109.20279,35.252293,2.85,0.88,0.88
109.379456,35.253326,3.59,1.4,1.4
109.55545,35.254105,4.34,1.65,1.65
109.73166,35.25463,4.56,1.2,1.2
109.91376,35.25491,3.93,0.35,0.35
110.07913,35.254917,4,0.12,0.12
110.261696,35.254646,4.08,0.06,0.06
110.437454,35.25413,3.72,0.05,0.05
110.61389,35.253365,4.11,0.04,0.04
110.79031,35.252346,2.86,0.04,0.04
110.966515,35.251072,3.93,0.04,0.04
111.14295,35.24954,3.78,0.05,0.05
111.31864,35.247765,2.89,0.06,0.06
111.49541,35.245724,3.13,0.06,0.06
111.6714,35.243435,7.42,0.06,0.06
111.847694,35.240894,11.26,0.07,0.07
112.02391,35.23809,12.97,0.1,0.1
112.20016,35.23504,13.62,0.18,0.18
112.3762,35.23173,13.49,0.3,0.3
112.55237,35.22817,13.09,0.29,0.29
112.728645,35.224358,13.95,0.3,0.3
112.90455,35.220287,14.44,0.28,0.28
113.0807,35.215958,13.73,0.21,0.21
113.25672,35.211388,12.54,0.16,0.16
113.43279,35.20655,12.06,0.13,0.13
113.60864,35.201466,11.4,0.11,0.11
113.78465,35.19613,9.07,0.05,0.05
113.96057,35.190536,7.6,0.01,0.01
114.13654,35.184692,7.09,0,0
114.3123,35.178596,6.67,0,0
114.48817,35.172245,6.22,0,0
114.66389,35.165646,4.53,0,0
114.83959,35.158787,1.03,0,0
115.01529,35.15168,0.02,0,0
115.1909,35.14432,0,0,0
115.36641,35.13671,0,0,0
115.542,35.12885,0,0,0
115.71752,35.120735,0,0,0
115.89289,35.112366,0,0,0
116.06825,35.103752,0,0,0
116.2436,35.094883,0,0,0
116.41885,35.085766,0,0,0
116.59399,35.0764,0,0,0
116.76916,35.06678,0,0,0
116.94422,35.056915,0,0,0
117.11925,35.046795,0,0,0
117.29418,35.036434,0,0,0
117.46903,35.02582,0,0,0
117.64378,35.014957,0,0,0
117.81852,35.003845,0,0,0
117.99324,34.992485,0,0,0
118.167755,34.98088,0,0,0
118.34227,34.96903,0,0,0
118.516716,34.95693,0,0,0
118.69112,34.944584,0,0,0
118.86531,34.931988,0,0,0
119.03951,34.919147,0,0,0
119.21359,34.906063,0.13,0,0
119.38765,34.89273,0.05,0,0
119.56155,34.879154,0.03,0.04,0.04
119.73541,34.865334,0.02,0.03,0.03
119.90916,34.851273,0.01,0.02,0.02
120.08285,34.836967,0,0.01,0.01
120.256424,34.82242,0,0.01,0.01
120.42992,34.80762,0,0,0
120.60329,34.792587,0,0,0
120.77657,34.77731,0.01,0,0
120.94978,34.761787,0.01,0,0
121.12289,34.746025,0.01,0,0
121.29586,34.73003,0,0,0
121.46871,34.713783,0,0,0
121.64154,34.697308,0,0,0
121.81421,34.68058,0,0,0
121.98677,34.663624,0,0,0
122.159256,34.64642,0,0.02,0.02
122.33161,34.62899,0,0,0
122.50383,34.611317,0,0,0
122.675995,34.593403,3.91,0.5,0.5
122.84799,34.575256,4.6,0.46,0.46
123.01994,34.55686,4.56,0.45,0.45
123.19171,34.538246,4.21,0.37,0.37
123.36339,34.51939,3.23,0.33,0.33
123.534935,34.5003,2.23,0.29,0.29
123.706375,34.480976,1.93,0.31,0.31
107.4361,35.371906,2.69,0.27,0.27
107.61255,35.375484,4.63,0.25,0.25
107.789,35.378815,4.59,0.23,0.23
107.965485,35.381897,4.44,0.3,0.3
108.14197,35.384712,4.18,0.22,0.22
108.318665,35.38728,2.84,0.15,0.15
108.495056,35.38959,3.9,0.15,0.15
108.671906,35.391647,3.93,0.17,0.17
108.848694,35.39344,3.47,0.22,0.22
109.024414,35.394985,3.29,0.25,0.25
109.201324,35.39628,3.53,0.23,0.23
109.37787,35.397312,4.6,0.27,0.27
109.554565,35.398094,5.48,0.56,0.56
109.73166,35.398617,6.55,1.13,1.13
109.90512,35.398888,7.98,0.62,0.62
110.08393,35.398895,7.15,0.25,0.25
110.26244,35.398636,5.38,0.12,0.12
110.43835,35.398125,1.25,0.06,0.06
110.61453,35.397354,1.44,0.04,0.04
110.792046,35.396328,1.46,0.05,0.05
110.96793,35.395042,1.81,0.04,0.04
111.14449,35.393513,2.98,0.03,0.03
111.321014,35.391724,2.72,0.03,0.03
111.497894,35.389683,3.39,0.03,0.03
111.67433,35.38738,5.54,0.04,0.04
111.85076,35.384834,8.21,0.04,0.04
112.02739,35.382015,10.51,0.06,0.06
112.20407,35.378956,13.05,0.13,0.13
112.380554,35.375633,13.27,0.27,0.27
112.55704,35.37206,12.71,0.3,0.3
112.73331,35.368233,13.22,0.28,0.28
112.9098,35.364143,15.38,0.27,0.27
113.08617,35.359806,15.93,0.24,0.24
113.26249,35.355213,15.65,0.18,0.18
113.43889,35.350365,14.85,0.13,0.13
113.6152,35.345257,13.14,0.06,0.06
113.791275,35.339905,10.17,0.01,0.01
113.96768,35.334293,9.34,0,0
114.14369,35.32843,9.64,0,0
114.320015,35.322308,9.55,0.01,0.01
114.49615,35.315937,8.99,0.01,0.01
114.67215,35.309307,5.72,0,0
114.84812,35.302433,1.1,0,0
115.024185,35.295296,0.02,0,0
115.2001,35.28791,0,0,0
115.37593,35.280273,0,0,0
115.55175,35.272385,0,0,0
115.727554,35.26424,0,0,0
115.90326,35.255844,0,0,0
116.078995,35.247196,0,0,0
116.25458,35.238297,0,0,0
116.430176,35.229145,0,0,0
116.60566,35.219753,0,0,0
116.78111,35.210094,0,0,0
116.95647,35.200195,0,0,0
117.131744,35.190044,0,0,0
117.306946,35.17964,0,0,0
117.482185,35.16899,0,0,0
117.65727,35.15809,0,0,0
117.83231,35.14694,0,0,0
118.007324,35.135532,0,0,0
118.18219,35.12389,0,0,0
118.35692,35.111996,0,0,0
118.53165,35.099854,0,0,0
118.70634,35.08746,0,0,0
118.88089,35.074825,0,0,0
119.05537,35.061935,0.08,0,0
119.22983,35.048805,0.07,0,0
119.40407,35.03543,0.03,0.02,0.02
119.57831,35.02181,0.02,0.04,0.04
119.75249,35.007942,0.01,0.02,0.02
119.92649,34.993828,0.01,0.01,0.01
120.1005,34.979465,0,0.01,0.01
120.27432,34.964867,0,0,0
120.44814,34.950024,0,0,0
120.62181,34.934933,0.01,0,0
120.79539,34.919605,0.01,0,0
120.96888,34.904026,0.01,0,0
121.142235,34.888214,0.01,0,0
121.315544,34.872154,0,0,0
121.488655,34.85586,0,0,0
121.66174,34.839317,0,0,0
121.834755,34.822536,0,0,0
122.00761,34.805523,0,0,0
122.180405,34.788258,0,0,0
122.35299,34.77076,0,0,0
122.52554,34.75303,0,0,0
122.69794,34.735054,4.41,0.46,0.46
122.87024,34.71684,4.78,0.5,0.5
123.042435,34.69839,4.5,0.49,0.49
123.2145,34.679703,4.23,0.44,0.44
123.386475,34.660786,3.38,0.34,0.34
123.55829,34.64163,2.33,0.35,0.35
123.729996,34.622242,2.1,0.34,0.34
107.43152,35.515793,2.88,0.32,0.32
107.60828,35.519386,5.18,0.35,0.35
107.785034,35.522736,4.73,0.32,0.32
107.96173,35.525818,4.59,0.3,0.3
108.1387,35.52865,4.2,0.29,0.29
108.31564,35.531223,2.85,0.13,0.13
108.49234,35.53354,3.1,0.16,0.16
108.6694,35.535603,4.35,0.19,0.19
108.845795,35.537407,3.7,0.22,0.22
109.02301,35.538956,3.56,0.36,0.36
109.19986,35.540253,4.09,0.2,0.2
109.37692,35.541298,5.56,0.12,0.12
109.554565,35.542076,6.08,0.12,0.12
109.730194,35.5426,6.6,0.37,0.37
109.91153,35.542862,8.15,0.89,0.89
110.08393,35.542873,9.43,0.36,0.36
110.26318,35.542618,8.17,0.15,0.15
110.44013,35.5421,2.13,0.06,0.06
110.61612,35.541325,1.73,0.05,0.05
110.793274,35.540302,2.43,0.05,0.05
110.96975,35.539017,3.09,0.05,0.05
111.14671,35.53748,3.07,0.03,0.03
111.32382,35.535683,3.1,0.02,0.02
111.50076,35.53363,2.03,0.03,0.03
111.67772,35.531322,2.2,0.02,0.02
111.85414,35.528763,2.39,0.02,0.02
112.03115,35.525944,3.21,0.03,0.03
112.207886,35.52287,7.39,0.09,0.09
112.38483,35.51954,11.49,0.18,0.18
112.56148,35.51595,11.11,0.27,0.27
112.73831,35.512108,11.61,0.29,0.29
112.91477,35.508007,14.92,0.29,0.29
113.09155,35.50365,16.04,0.27,0.27
113.26825,35.49904,15.91,0.19,0.19
113.44492,35.49417,15.47,0.08,0.08
113.62169,35.489056,13.02,0.02,0.02
113.798134,35.48368,11.38,0,0
113.974686,35.478043,11.54,0.01,0.01
114.1512,35.472157,11.33,0.01,0.01
114.327576,35.466022,10.33,0.01,0.01
114.50407,35.45962,9.35,0.01,0.01
114.68044,35.452972,5.69,0,0
114.856804,35.44607,0.71,0,0
115.033066,35.43891,0.01,0,0
115.20929,35.4315,0,0,0
115.38551,35.423832,0,0,0
115.56169,35.415913,0,0,0
115.73778,35.40774,0,0,0
115.91371,35.39932,0,0,0
116.08976,35.390644,0,0,0
116.2657,35.38171,0,0,0
116.441505,35.372528,0,0,0
116.61732,35.36309,0,0,0
116.793076,35.353405,0,0,0
116.96875,35.34347,0,0,0
117.14433,35.333282,0,0,0
117.3199,35.32284,0,0,0
117.49536,35.312153,0,0,0
117.67077,35.301212,0,0,0
117.84614,35.290028,0,0,0
118.02141,35.278584,0,0,0
118.19655,35.266895,0,0,0
118.37166,35.254955,0,0,0
