FID,lon,lat,pm02,pm02_1
4706,114.8864,43.976875,2.27,2.27
4707,115.08531,43.962376,2.34,2.34
4708,115.284355,43.94756,2.54,2.54
4709,115.48312,43.93244,2.86,2.86
4710,115.682,43.917004,3.17,3.17
4711,115.88077,43.901264,3.32,3.32
4712,116.07945,43.885227,3.48,3.48
4713,116.277985,43.868877,3.6,3.6
4714,116.47648,43.852222,3.69,3.69
4715,116.67486,43.835262,3.75,3.75
4716,116.873184,43.818012,3.74,3.74
4717,117.07144,43.80045,3.7,3.7
4718,117.26958,43.782585,3.67,3.67
4719,117.46756,43.764427,3.78,3.78
4720,117.6656,43.74595,3.92,3.92
4721,117.86343,43.72719,3.97,3.97
4722,118.06113,43.70812,3.97,3.97
4723,118.25881,43.68876,3.91,3.91
4724,118.45629,43.669094,3.88,3.88
4725,118.653656,43.64913,3.88,3.88
4726,118.85103,43.628872,3.88,3.88
4727,119.04814,43.60832,3.59,3.59
4728,119.245186,43.587467,3.41,3.41
4729,119.44214,43.566322,3.34,3.34
4730,119.63895,43.544884,3.28,3.28
4731,119.83564,43.52315,3.26,3.26
4732,120.03222,43.50113,3.23,3.23
4733,120.22858,43.47881,2.98,2.98
4734,120.424934,43.4562,2.64,2.64
4735,120.62111,43.433296,2.4,2.4
4736,120.81706,43.410103,2.24,2.24
4737,121.01291,43.38663,2.16,2.16
4738,121.20873,43.362858,2.16,2.16
4739,121.40426,43.338802,2.1,2.1
4740,121.21297,43.7020525,1.95,1.95
4741,121.4082,43.7065465,1.82,1.82
4742,121.60334,43.7107065,1.67,1.67
4743,121.79833,43.7145645,1.57,1.57
4744,121.99316,43.7181005,1.52,1.52
4745,122.187825,43.7213065,1.51,1.51
4746,122.38233,43.7242005,1.52,1.52
4747,122.57666,43.7267635,1.58,1.58
4748,109.89346,44.37445,1.14,1.14
4749,110.10087,44.36742,1.11,1.11
4750,110.298706,44.360085,1.06,1.06
4751,110.49732,44.352413,1.02,1.02
4752,110.697174,44.344433,0.99,0.99
4753,110.89744,44.336136,0.99,0.99
4754,111.09789,44.327534,0.99,0.99
4755,111.29815,44.31859,1,1
4756,111.49855,44.30935,1,1
4757,111.69846,44.299786,1.01,1.01
4758,111.898575,44.289906,1.04,1.04
4759,112.0991,44.279713,1.11,1.11
4760,112.298996,44.26921,1.18,1.18
4761,112.49928,44.25839,1.29,1.29
4762,112.69914,44.247242,1.55,1.55
4763,112.899284,44.2358,2.15,2.15
4764,113.099396,44.224045,3.18,3.18
4765,113.29931,44.21197,4.46,4.46
4766,113.49928,44.199574,6.03,6.03
4767,113.69894,44.18687,7.35,7.35
4768,113.898834,44.17387,8.57,8.57
4769,114.098785,44.160538,10.18,10.18
4770,114.29838,44.146915,2.1,2.1
4771,114.49819,44.13296,2.27,2.27
4772,114.69774,44.11871,2.47,2.47
4773,114.89729,44.104156,2.55,2.55
4774,115.0967,44.08928,2.79,2.79
4775,115.2961,44.07411,3.1,3.1
4776,115.49541,44.05862,3.28,3.28
4777,115.69468,44.042828,3.33,3.33
4778,115.89389,44.02673,3.44,3.44
4779,116.09301,44.01032,3.68,3.68
4780,116.29193,43.993603,3.89,3.89
4781,116.490875,43.97659,4.01,4.01
4782,116.68971,43.959267,4.1,4.1
4783,116.8885,43.94165,4.14,4.14
4784,117.08715,43.92372,4.13,4.13
4785,117.285706,43.905487,4.28,4.28
4786,117.48423,43.886955,4.42,4.42
4787,117.68259,43.86812,4.48,4.48
4788,117.88086,43.84899,4.41,4.41
4789,118.07901,43.829556,4.37,4.37
4790,118.277145,43.809822,4.33,4.33
4791,118.47508,43.789795,4.34,4.34
4792,118.67281,43.769455,4.35,4.35
4793,118.87054,43.748833,4.17,4.17
4794,119.06814,43.72791,3.95,3.95
4795,119.265656,43.706688,3.86,3.86
4796,119.46301,43.685177,3.77,3.77
4797,119.66024,43.663364,3.73,3.73
4798,119.85733,43.641262,3.69,3.69
4799,120.05433,43.618862,3.38,3.38
4800,120.25113,43.596172,3,3
4801,120.44782,43.573196,2.71,2.71
4802,120.64445,43.549923,2.53,2.53
4803,120.84091,43.52636,2.45,2.45
4804,121.03718,43.50251,2.43,2.43
4805,121.23323,43.47836,2.32,2.32
4806,121.23835,43.8449205,2.02,2.02
4807,121.43406,43.8494135,1.87,1.87
4808,121.629575,43.8536165,1.76,1.76
4809,121.82499,43.8574765,1.7,1.7
4810,122.02024,43.8610165,1.67,1.67
4811,122.215306,43.8642365,1.69,1.69
4812,122.41019,43.8671525,1.69,1.69
4813,122.60494,43.8697235,1.66,1.66
4814,109.89166,44.523907,1.14,1.14
4815,110.10087,44.517166,1.11,1.11
4816,110.29674,44.51012,1.09,1.09
4817,110.49772,44.50275,1.08,1.08
4818,110.69942,44.495056,1.07,1.07
4819,110.899185,44.48704,1.07,1.07
4820,111.10092,44.47872,1.08,1.08
4821,111.300705,44.470078,1.08,1.08
4822,111.50168,44.46111,1.09,1.09
4823,111.70261,44.45183,1.1,1.1
4824,111.903206,44.44223,1.11,1.11
4825,112.10394,44.43233,1.15,1.15
4826,112.30427,44.422092,1.18,1.18
4827,112.50491,44.41155,1.23,1.23
4828,112.70531,44.40068,1.38,1.38
4829,112.90576,44.389515,1.73,1.73
4830,113.10621,44.378014,2.39,2.39
4831,113.30672,44.36621,3.39,3.39
4832,113.5071,44.35409,4.77,4.77
4833,113.7074,44.341663,6.27,6.27
4834,113.90751,44.328926,7.71,7.71
4835,114.107895,44.315853,8.99,8.99
4836,114.308075,44.30249,2.13,2.13
4837,114.50824,44.2888,2.3,2.3
4838,114.70807,44.274815,2.55,2.55
4839,114.90824,44.260513,2.75,2.75
4840,115.10811,44.2459,2.96,2.96
4841,115.30796,44.230972,3.21,3.21
4842,115.50777,44.215736,3.36,3.36
4843,115.707436,44.2002,3.39,3.39
4844,115.906944,44.184345,3.54,3.54
4845,116.106606,44.168186,3.82,3.82
4846,116.306,44.151726,4.09,4.09
4847,116.505455,44.134953,4.22,4.22
4848,116.70467,44.117878,4.36,4.36
4849,116.90397,44.10049,4.49,4.49
4850,117.10297,44.08281,4.56,4.56
4851,117.30197,44.064816,4.67,4.67
4852,117.50091,44.046516,4.79,4.79
4853,117.69973,44.027924,4.81,4.81
4854,117.89842,44.00902,4.81,4.81
4855,118.097015,43.98982,4.81,4.81
4856,118.29546,43.970314,4.78,4.78
4857,118.49387,43.950516,4.78,4.78
4858,118.692154,43.93041,4.76,4.76
4859,118.89024,43.910004,4.7,4.7
4860,119.088356,43.889305,4.5,4.5
4861,119.28615,43.86831,4.37,4.37
4862,119.48401,43.847015,4.27,4.27
4863,119.68165,43.825417,4.2,4.2
4864,119.87919,43.803535,4.15,4.15
4865,120.076584,43.781353,3.89,3.89
4866,120.27384,43.758884,3.51,3.51
4867,120.47092,43.736107,3.15,3.15
4868,120.66792,43.713047,2.83,2.83
4869,120.86478,43.689693,2.72,2.72
4870,121.06152,43.666042,2.65,2.65
4871,121.258064,43.642113,2.47,2.47
4872,121.45448,43.617886,2.27,2.27
4873,121.26397,43.9877535,2.17,2.17
4874,121.46008,43.9922765,2.09,2.09
4875,121.65604,43.9964765,1.94,1.94
4876,121.85179,44.0003615,1.89,1.89
4877,122.04749,44.0039165,1.87,1.87
4878,122.24292,44.0071515,1.88,1.88
4879,122.43822,44.0100545,1.81,1.81
4880,122.63335,44.0126595,1.73,1.73
4881,109.895325,44.659863,1.16,1.16
4882,110.09692,44.65279,1.15,1.15
4883,110.30002,44.645386,1.15,1.15
4884,110.49889,44.63767,1.14,1.14
4885,110.70053,44.629627,1.13,1.13
4886,110.90157,44.621273,1.12,1.12
4887,111.10305,44.6126,1.13,1.13
4888,111.304016,44.6036,1.14,1.14
4889,111.505066,44.594288,1.17,1.17
4890,111.70571,44.584652,1.21,1.21
4891,111.907524,44.5747,1.25,1.25
4892,112.1084,44.564438,1.29,1.29
4893,112.30927,44.553856,1.33,1.33
4894,112.510376,44.54295,1.39,1.39
4895,112.71145,44.53174,1.55,1.55
4896,112.91249,44.520214,1.99,1.99
4897,113.11339,44.508354,2.7,2.7
4898,113.314285,44.496193,3.88,3.88
4899,113.51497,44.483715,5.37,5.37
4900,113.71568,44.470924,7.54,7.54
4901,113.91642,44.457817,8.8,8.8
4902,114.117134,44.4444,2.11,2.11
4903,114.31789,44.43067,2.26,2.26
4904,114.51823,44.416622,2.52,2.52
4905,114.718834,44.40227,2.75,2.75
4906,114.91933,44.387608,2.96,2.96
4907,115.1196,44.37263,3.12,3.12
4908,115.31983,44.357346,3.21,3.21
4909,115.52003,44.341743,3.33,3.33
4910,115.72026,44.32583,3.56,3.56
4911,115.9204,44.309616,3.85,3.85
4912,116.12023,44.293095,4.09,4.09
4913,116.32019,44.276264,4.23,4.23
4914,116.52006,44.25912,4.39,4.39
4915,116.719635,44.241684,4.55,4.55
4916,116.91932,44.223923,4.66,4.66
4917,117.11891,44.20587,4.76,4.76
4918,117.31832,44.18752,4.96,4.96
4919,117.51766,44.16885,5.04,5.04
4920,117.71694,44.14988,5.11,5.11
4921,117.9161,44.13061,5.14,5.14
4922,118.11507,44.111034,5.14,5.14
4923,118.31402,44.091164,5.16,5.16
4924,118.51274,44.070988,5.16,5.16
4925,118.7115,44.050514,5.05,5.05
4926,118.91009,44.029736,4.92,4.92
4927,119.10853,44.008667,4.82,4.82
4928,119.30686,43.987293,4.74,4.74
4929,119.50511,43.965626,4.63,4.63
4930,119.703125,43.94366,4.54,4.54
4931,119.90114,43.921402,4.38,4.38
4932,120.098946,43.89884,4.04,4.04
4933,120.29662,43.87599,3.65,3.65
4934,120.494194,43.85285,3.25,3.25
4935,120.691605,43.829414,3.04,3.04
4936,120.888885,43.805695,2.88,2.88
4937,121.08593,43.781677,2.64,2.64
4938,121.28293,43.757355,2.42,2.42
4939,121.09301,44.1305535,2.31,2.31
4940,121.28966,44.1351005,2.27,2.27
4941,121.48623,44.1393065,2.13,2.13
4942,121.68259,44.1432145,2.13,2.13
4943,121.8788,44.1467765,2.14,2.14
4944,122.074864,44.1500265,2.05,2.05
4945,122.27069,44.1529465,1.93,1.93
4946,122.46645,44.1555565,1.81,1.81
4947,109.89166,44.795418,1.18,1.18
4948,110.10087,44.787994,1.16,1.16
4949,110.30067,44.78024,1.15,1.15
4950,110.50163,44.772182,1.14,1.14
4951,110.702484,44.763794,1.13,1.13
4952,110.903305,44.755077,1.15,1.15
4953,111.105705,44.746048,1.17,1.17
4954,111.30716,44.736706,1.21,1.21
4955,111.50831,44.72704,1.27,1.27
4956,111.71018,44.717052,1.31,1.31
4957,111.91183,44.70675,1.34,1.34
4958,112.11322,44.69613,1.39,1.39
4959,112.31469,44.685184,1.46,1.46
4960,112.51607,44.67393,1.56,1.56
4961,112.71772,44.662354,1.8,1.8
4962,112.91893,44.650467,2.24,2.24
4963,113.12048,44.63826,3.24,3.24
4964,113.32178,44.625736,4.46,4.46
4965,113.52287,44.612896,6.97,6.97
4966,113.72415,44.599747,8.3,8.3
4967,113.92531,44.58628,2.08,2.08
4968,114.12636,44.57249,2.19,2.19
4969,114.327446,44.558403,2.41,2.41
4970,114.52853,44.543987,2.67,2.67
4971,114.72941,44.529285,2.87,2.87
4972,114.93039,44.514244,3,3
4973,115.13107,44.498894,3.06,3.06
4974,115.3319,44.48325,3.21,3.21
4975,115.53251,44.467285,3.5,3.5
4976,115.7332,44.451015,3.85,3.85
4977,115.93366,44.434425,4.04,4.04
4978,116.13415,44.417534,4.13,4.13
4979,116.33444,44.400333,4.26,4.26
4980,116.53465,44.382828,4.44,4.44
4981,116.73488,44.365013,4.61,4.61
4982,116.934975,44.346893,4.78,4.78
4983,117.1349,44.32847,4.95,4.95
4984,117.33479,44.30974,5.06,5.06
4985,117.53451,44.29069,5.14,5.14
4986,117.73419,44.271362,5.22,5.22
4987,117.93385,44.251717,5.26,5.26
4988,118.13331,44.231773,5.28,5.28
4989,118.33261,44.211525,5.29,5.29
4990,118.53192,44.190983,5.2,5.2
4991,118.73112,44.170128,5.13,5.13
4992,118.930046,44.148983,5.1,5.1
4993,119.12902,44.127537,5.13,5.13
4994,119.32762,44.105793,5.01,5.01
4995,119.52628,44.08375,4.86,4.86
4996,119.724846,44.061417,4.76,4.76
4997,119.92322,44.038773,4.57,4.57
4998,120.121475,44.015846,4.22,4.22
4999,120.31953,43.99261,3.79,3.79
5000,120.517624,43.9691,3.51,3.51
5001,120.71539,43.945282,3.29,3.29
5002,120.913086,43.92119,2.96,2.96
5003,121.11063,43.896793,2.69,2.69
5004,120.92125,44.2733295,2.5,2.5
5005,121.11848,44.2778925,2.4,2.4
5006,121.31559,44.2821335,2.33,2.33
5007,121.5125,44.2860405,2.4,2.4
5008,121.70932,44.2896225,2.41,2.41
5009,121.905934,44.2928725,2.3,2.3
5010,122.10239,44.2958025,2.06,2.06
5011,122.29865,44.2984115,1.91,1.91
5012,122.4948,44.3006965,1.76,1.76
5013,109.89722,44.93056,1.16,1.16
5014,110.098915,44.92279,1.16,1.16
5015,110.30067,44.914692,1.15,1.15
5016,110.50163,44.906277,1.16,1.16
5017,110.70388,44.897537,1.16,1.16
5018,110.90526,44.888474,1.2,1.2
5019,111.10765,44.87909,1.24,1.24
5020,111.309555,44.869392,1.26,1.26
5021,111.51194,44.859364,1.29,1.29
5022,111.71395,44.849022,1.34,1.34
5023,111.91582,44.838364,1.39,1.39
5024,112.118034,44.827393,1.47,1.47
5025,112.320015,44.81609,1.55,1.55
5026,112.521736,44.804466,1.69,1.69
5027,112.72383,44.792538,1.95,1.95
5028,112.9255,44.780285,2.64,2.64
5029,113.1275,44.767727,3.48,3.48
5030,113.329315,44.75483,5.09,5.09
5031,113.53103,44.74163,6.58,6.58
5032,113.73256,44.728127,1.98,1.98
5033,113.93438,44.71429,2.09,2.09
5034,114.13583,44.700146,2.27,2.27
5035,114.33734,44.685684,2.5,2.5
5036,114.53877,44.670906,2.8,2.8
5037,114.740166,44.65583,2.96,2.96
5038,114.941536,44.640427,3.02,3.02
5039,115.142815,44.624714,3.09,3.09
5040,115.34387,44.6087,3.29,3.29
5041,115.54504,44.59236,3.7,3.7
5042,115.74618,44.575718,3.98,3.98
5043,115.94703,44.558765,4.06,4.06
5044,116.14791,44.541508,4.17,4.17
5045,116.34876,44.52393,4.36,4.36
5046,116.54949,44.50606,4.54,4.54
5047,116.75009,44.487865,4.73,4.73
5048,116.95057,44.469376,4.93,4.93
5049,117.15103,44.45058,5.05,5.05
5050,117.35139,44.43148,5.12,5.12
5051,117.55152,44.41207,5.19,5.19
5052,117.751656,44.392353,5.25,5.25
5053,117.95165,44.372345,5.27,5.27
5054,118.15166,44.352016,5.28,5.28
5055,118.35142,44.331398,5.24,5.24
5056,118.55112,44.310474,5.2,5.2
5057,118.75065,44.289253,5.26,5.26
5058,118.95011,44.267735,5.38,5.38
5059,119.149445,44.245907,5.34,5.34
5060,119.348625,44.223785,5.2,5.2
5061,119.547676,44.20137,5.13,5.13
5062,119.74666,44.178658,4.97,4.97
5063,119.94541,44.155647,4.72,4.72
5064,120.14411,44.13234,4.35,4.35
5065,120.34266,44.10873,4.07,4.07
5066,120.54108,44.08484,3.77,3.77
5067,120.73932,44.06065,3.39,3.39
5068,120.93741,44.03617,3.09,3.09
5069,120.946416,44.4160835,2.69,2.69
5070,121.14413,44.4206535,2.62,2.62
5071,121.34163,44.4248995,2.7,2.7
5072,121.53902,44.4288165,2.69,2.69
5073,121.736195,44.4324165,2.5,2.5
5074,121.93323,44.4356835,2.19,2.19
5075,122.13011,44.4386315,2.02,2.02
5076,122.3268,44.4412605,1.85,1.85
5077,122.52336,44.4435415,1.68,1.68
5078,109.89166,45.073097,1.15,1.15
5079,110.09487,45.065304,1.15,1.15
5080,110.30002,45.057182,1.17,1.17
5081,110.50319,45.048733,1.18,1.18
5082,110.70499,45.039955,1.21,1.21
5083,110.90763,45.03086,1.24,1.24
5084,111.11047,45.02145,1.25,1.25
5085,111.31299,45.0117,1.28,1.28
5086,111.515175,45.00165,1.33,1.33
5087,111.71783,44.99128,1.39,1.39
5088,111.92051,44.980568,1.45,1.45
5089,112.12274,44.969555,1.5,1.5
5090,112.325325,44.958218,1.6,1.6
5091,112.527626,44.94656,1.76,1.76
5092,112.73001,44.93458,2.22,2.22
5093,112.93225,44.922283,2.92,2.92
5094,113.13457,44.909668,4.07,4.07
5095,113.336716,44.896732,5.27,5.27
5096,113.53901,44.88349,1.86,1.86
5097,113.74115,44.86993,1.98,1.98
5098,113.94323,44.856052,2.1,2.1
5099,114.145294,44.84185,2.22,2.22
5100,114.34722,44.827335,2.54,2.54
5101,114.54916,44.81251,2.85,2.85
5102,114.750984,44.79737,2.96,2.96
5103,114.95278,44.78192,3,3
5104,115.154465,44.766155,3.07,3.07
5105,115.3561,44.75007,3.44,3.44
5106,115.55764,44.733673,3.84,3.84
5107,115.759224,44.716972,4.04,4.04
5108,115.960495,44.69997,4.13,4.13
5109,116.16202,44.68264,4.29,4.29
5110,116.36329,44.665005,4.44,4.44
5111,116.5643,44.647057,4.64,4.64
5112,116.76542,44.62881,4.85,4.85
5113,116.9663,44.61026,4.98,4.98
5114,117.16717,44.59139,5.06,5.06
5115,117.368,44.572216,5.17,5.17
5116,117.56865,44.552734,5.33,5.33
5117,117.76918,44.532955,5.36,5.36
5118,117.96967,44.512867,5.36,5.36
5119,118.17001,44.492474,5.34,5.34
5120,118.37028,44.471783,5.31,5.31
5121,118.57039,44.45078,5.45,5.45
5122,118.77033,44.42949,5.66,5.66
5123,118.97026,44.407887,5.62,5.62
5124,119.17002,44.385986,5.53,5.53
5125,119.36967,44.36379,5.47,5.47
5126,119.56919,44.34129,5.37,5.37
5127,119.76854,44.318493,5.16,5.16
5128,119.96783,44.29541,4.87,4.87
5129,120.166885,44.27201,4.66,4.66
5130,120.36592,44.248333,4.4,4.4
5131,120.56473,44.224354,3.99,3.99
5132,120.7634,44.20007,3.5,3.5
5133,120.96193,44.175507,3.2,3.2
5134,120.77361,44.5587965,3,3
5135,120.9718,44.5633805,2.98,2.98
5136,121.16992,44.5676415,3.02,3.02
5137,121.36786,44.5715705,2.99,2.99
5138,121.565594,44.5751865,2.69,2.69
5139,121.763234,44.5784665,2.38,2.38
5140,121.96072,44.5814165,2.19,2.19
5141,122.15796,44.5840515,1.97,1.97
5142,122.35512,44.5863565,1.75,1.75
5143,122.55208,44.5883245,1.58,1.58
5144,112.73624,45.064243,2.54,2.54
5145,112.93905,45.051582,3.47,3.47
5146,113.141556,45.038612,4.5,4.5
5147,113.344574,45.025307,1.79,1.79
5148,113.54702,45.011696,1.93,1.93
5149,113.749725,44.997765,1.99,1.99
5150,113.952156,44.983513,2.02,2.02
5151,114.15464,44.968952,2.19,2.19
5152,114.357254,44.95408,2.59,2.59
5153,114.55944,44.938877,2.86,2.86
5154,114.761856,44.923367,2.92,2.92
5155,114.964005,44.90754,2.96,2.96
5156,115.1662,44.891403,3.16,3.16
5157,115.36831,44.874954,3.6,3.6
5158,115.57036,44.858196,3.93,3.93
5159,115.77235,44.841125,4.1,4.1
5160,115.97409,44.823734,4.23,4.23
5161,116.17594,44.806034,4.34,4.34
5162,116.37763,44.788036,4.5,4.5
5163,116.57925,44.769714,4.82,4.82
5164,116.78082,44.75109,4.97,4.97
5165,116.98211,44.73216,5.1,5.1
5166,117.18355,44.712917,5.27,5.27
5167,117.38475,44.69336,5.46,5.46
5168,117.58588,44.673515,5.55,5.55
5169,117.786896,44.65336,5.53,5.53
5170,117.98776,44.632893,5.52,5.52
5171,118.18852,44.612118,5.53,5.53
5172,118.38919,44.59105,5.71,5.71
5173,118.58982,44.569675,5.94,5.94
5174,118.790245,44.548,5.85,5.85
5175,118.99061,44.52602,5.77,5.77
5176,119.19078,44.50375,5.74,5.74
5177,119.39087,44.48117,5.69,5.69
5178,119.5908,44.45829,5.52,5.52
5179,119.790634,44.435112,5.33,5.33
5180,119.990295,44.411644,5.18,5.18
5181,120.18983,44.387875,4.97,4.97
5182,120.38922,44.363808,4.57,4.57
5183,120.5885,44.339447,4.07,4.07
5184,120.7876,44.314793,3.72,3.72
5185,120.59984,44.7014565,3.5,3.5
5186,120.79869,44.7060725,3.5,3.5
5187,120.99731,44.7103525,3.45,3.45
5188,121.195836,44.7143085,3.27,3.27
5189,121.39421,44.7179265,2.84,2.84
5190,121.59243,44.7212135,2.64,2.64
5191,121.79047,44.7241815,2.39,2.39
5192,121.98833,44.7268165,2.11,2.11
5193,122.18603,44.7291285,1.83,1.83
5194,122.38355,44.7311165,1.63,1.63
5195,122.58097,44.7327665,1.5,1.5
5196,114.57004,45.06478,2.81,2.81
5197,114.772705,45.048897,2.83,2.83
5198,114.97544,45.0327,3.01,3.01
5199,115.178055,45.016197,3.33,3.33
5200,115.38063,44.999363,3.72,3.72
5201,115.583115,44.982227,4.02,4.02
5202,115.78551,44.964787,4.15,4.15
5203,115.98786,44.947033,4.27,4.27
5204,116.19012,44.92895,4.37,4.37
5205,116.39222,44.91057,4.69,4.69
5206,116.59434,44.891888,4.96,4.96
5207,116.79619,44.87288,5.14,5.14
5208,116.99805,44.853573,5.32,5.32
5209,117.19989,44.83395,5.53,5.53
5210,117.40158,44.81403,5.69,5.69
5211,117.60311,44.793793,5.73,5.73
5212,117.804596,44.77326,5.72,5.72
5213,118.005974,44.752415,5.76,5.76
5214,118.20722,44.731274,5.94,5.94
5215,118.40836,44.709824,6.15,6.15
5216,118.60931,44.688065,6.07,6.07
5217,118.81023,44.666016,6.02,6.02
5218,119.010994,44.643658,6.02,6.02
5219,119.211624,44.620995,5.99,5.99
5220,119.41213,44.59804,5.83,5.83
5221,119.612564,44.574783,5.68,5.68
5222,119.812805,44.55122,5.61,5.61
5223,120.012924,44.527374,5.49,5.49
5224,120.21293,44.503216,5.14,5.14
5225,120.41271,44.47878,4.69,4.69
5226,120.61249,44.454037,4.35,4.35
5227,120.42526,44.8441165,4.17,4.17
5228,120.624646,44.8487385,4.11,4.11
5229,120.823926,44.8530305,3.87,3.87
5230,121.02299,44.8569895,3.47,3.47
5231,121.22188,44.8606325,3.03,3.03
5232,121.42072,44.8639365,2.9,2.9
5233,121.61938,44.8669165,2.62,2.62
5234,121.817784,44.8695565,2.24,2.24
5235,122.01611,44.8718825,1.9,1.9
5236,122.21422,44.8738625,1.67,1.67
5237,122.412236,44.8755215,1.52,1.52
5238,122.60999,44.8768495,1.4,1.4
5239,116.204254,45.069836,4.3,4.3
5240,116.40693,45.05139,4.56,4.56
5241,116.6094,45.03264,4.98,4.98
5242,116.811874,45.01356,5.18,5.18
5243,117.014145,44.994186,5.43,5.43
5244,117.21644,44.974495,5.56,5.56
5245,117.418526,44.954502,5.82,5.82
5246,117.62061,44.9342,5.98,5.98
5247,117.82253,44.913593,5.98,5.98
5248,118.02422,44.89267,5.99,5.99
5249,118.22596,44.871445,6.14,6.14
5250,118.427536,44.849915,6.32,6.32
5251,118.62899,44.828087,6.31,6.31
5252,118.83034,44.805958,6.29,6.29
5253,119.031555,44.78352,6.26,6.26
5254,119.23268,44.76078,6.21,6.21
5255,119.43366,44.73774,6.09,6.09
5256,119.63451,44.714394,6,6
5257,119.83512,44.69077,5.98,5.98
5258,120.03567,44.666824,5.9,5.9
5259,120.23611,44.642593,5.64,5.64
5260,120.4364,44.61806,5.26,5.26
5261,120.636536,44.593224,4.96,4.96
5262,120.44972,44.9867165,4.8,4.8
5263,120.64958,44.9913625,4.67,4.67
5264,120.84928,44.9956805,4.1,4.1
5265,121.04879,44.9996515,3.59,3.59
5266,121.2482,45.0032965,3.3,3.3
5267,121.447415,45.0066215,3.14,3.14
5268,121.64649,45.0096045,2.79,2.79
5269,121.84537,45.0122665,2.32,2.32
5270,122.044064,45.0145865,1.98,1.98
5271,122.24262,45.0165865,1.74,1.74
5272,122.441045,45.0182465,1.56,1.56
5273,122.63919,45.0195915,1.37,1.37
5274,117.84043,45.053867,6.24,6.24
5275,118.042694,45.032875,6.28,6.28
5276,118.2448,45.011578,6.36,6.36
5277,118.44685,44.98998,6.48,6.48
5278,118.64884,44.968063,6.53,6.53
5279,118.850555,44.945854,6.55,6.55
5280,119.05226,44.923336,6.47,6.47
5281,119.25379,44.900524,6.36,6.36
5282,119.455154,44.87739,6.29,6.29
5283,119.65643,44.853973,6.28,6.28
5284,119.857605,44.830257,6.27,6.27
5285,120.05861,44.806225,6.2,6.2
5286,120.25949,44.78191,6.04,6.04
5287,120.46018,44.75729,5.62,5.62
5288,120.66076,44.732372,5.36,5.36
5289,118.87096,45.06311,6.63,6.63
5290,119.0731,45.04021,6.54,6.54
5291,119.275024,45.01701,6.51,6.51
5292,119.47686,44.993504,6.53,6.53
5293,119.67862,44.969696,6.52,6.52
5294,119.8802,44.945583,6.47,6.47
5295,120.08166,44.92118,6.3,6.3
5296,120.282974,44.896477,6.07,6.07
5297,120.484085,44.87147,5.93,5.93
5298,120.306595,45.060402,6.44,6.44
5299,120.508194,45.035603,6.32,6.32
5300,120.7097,45.01052,5.9,5.9
