lon,lat,pm01,pm02
111.83462,34.665134,45.73,45.73
112.00974,34.662384,46.48,46.48
112.184715,34.659367,41.24,41.24
112.359665,34.65611,42.1,42.1
112.53451,34.652603,46.34,46.34
112.70935,34.648838,47.86,47.86
112.88432,34.644825,42.06,42.06
113.05903,34.64057,38.31,38.31
113.233864,34.63605,35.88,35.88
113.40876,34.63129,34.05,34.05
113.583595,34.626278,29.6,29.6
113.75828,34.621017,25.86,25.86
113.93294,34.615505,21.87,21.87
114.10761,34.60974,19.1,19.1
114.28222,34.603733,18.44,18.44
114.456726,34.597477,18.54,18.54
114.631386,34.590965,16.2,16.2
114.80588,34.584206,15.07,15.07
114.98024,34.577198,14.64,14.64
115.15458,34.56995,12.38,12.38
115.328964,34.562443,9.38,9.38
115.50339,34.554688,10.37,10.37
115.67769,34.546684,12.62,12.62
115.85184,34.53844,17.73,17.73
116.02604,34.52995,24.31,24.31
116.20005,34.521206,40.61,40.61
116.37413,34.512222,31.82,31.82
116.54817,34.50298,20.2,20.2
116.72202,34.493496,17.25,17.25
116.89587,34.483772,21.54,21.54
117.069695,34.473793,23.39,23.39
117.24344,34.463573,21.48,21.48
117.4171,34.453106,25.47,25.47
117.59068,34.442394,28.51,28.51
117.76418,34.431446,30.19,30.19
117.93769,34.420246,29.66,29.66
118.111145,34.4088,25.07,25.07
118.284424,34.397114,21.96,21.96
118.45764,34.38518,20.28,20.28
118.63079,34.37301,19.81,19.81
118.80391,34.36059,18.45,18.45
118.97694,34.34793,18.64,18.64
119.149895,34.335026,16.6,16.6
119.32273,34.32189,14.96,14.96
119.49551,34.308495,13.69,13.69
119.66815,34.294872,11.36,11.36
119.84076,34.281006,8.53,8.53
120.01326,34.266895,5.78,5.78
120.18568,34.252552,4.76,4.76
120.35802,34.23796,3.95,3.95
120.53025,34.22314,2.17,2.17
120.70235,34.20807,1.13,1.13
120.87441,34.192764,0.99,0.99
121.04634,34.177227,0.89,0.89
121.2182,34.16145,0.68,0.68
121.38994,34.14543,0.6,0.6
121.561554,34.129185,0.62,0.62
121.73317,34.112686,0.82,0.82
121.90456,34.095966,0.88,0.88
122.07591,34.079002,1.07,1.07
122.24713,34.06181,1.3,1.3
122.41828,34.044376,1.34,1.34
122.58929,34.026714,1.34,1.34
122.760185,34.008816,1.25,1.25
122.930954,33.990692,16.68,16.68
123.10164,33.97233,15.67,15.67
123.27221,33.953735,16.2,16.2
123.44268,33.934906,18.92,18.92
123.613,33.915844,18.32,18.32
107.45401,34.799866,16.38,16.38
107.62909,34.803154,18.62,18.62
107.804474,34.806183,19.81,19.81
107.97986,34.808964,15.55,15.55
108.15506,34.811485,17.05,17.05
108.33011,34.813766,22.63,22.63
108.505646,34.81579,24.66,24.66
108.68091,34.81755,27.32,27.32
108.8562,34.81907,24.55,24.55
109.03125,34.82034,16.69,16.69
109.20697,34.821342,18.41,18.41
109.38199,34.822098,17.01,17.01
109.55676,34.822598,14.81,14.81
109.73166,34.822838,18.34,18.34
109.90933,34.822838,19.49,19.49
110.08393,34.822613,19.91,19.91
110.259445,34.82212,14.5,14.5
110.43566,34.82138,15.45,15.45
110.610054,34.820377,23.11,23.11
110.78609,34.819134,30.74,30.74
110.961235,34.817627,33.2,33.2
111.136604,34.815865,38.24,38.24
111.311646,34.81385,50.16,50.16
111.48754,34.81159,49.18,49.18
111.6626,34.809074,45.23,45.23
111.837814,34.80631,47.25,47.25
112.013145,34.803288,40.57,40.57
112.18857,34.80002,39.39,39.39
112.363556,34.796494,41.77,41.77
112.53891,34.792717,50.63,50.63
112.71419,34.788692,46.45,46.45
112.889206,34.784416,40.52,40.52
113.06446,34.77989,36.22,36.22
113.23961,34.77511,35.69,35.69
113.41473,34.770073,31.98,31.98
113.58976,34.764793,26.99,26.99
113.76473,34.759262,22.99,22.99
113.93985,34.75348,19.96,19.96
114.11481,34.747448,19.5,19.5
114.28971,34.74117,20.42,20.42
114.46463,34.73464,18.24,18.24
114.63942,34.727848,16.63,16.63
114.81426,34.72082,15.24,15.24
114.98893,34.71354,11.4,11.4
115.16369,34.70601,8.95,8.95
115.33836,34.69823,9.89,9.89
115.51296,34.690205,12.59,12.59
115.687515,34.681923,18.06,18.06
115.86201,34.673405,25.22,25.22
116.036446,34.66463,38.47,38.47
116.21092,34.655605,28.42,28.42
116.385284,34.646336,18.91,18.91
116.559456,34.636826,18.47,18.47
116.73374,34.62706,22.45,22.45
116.90788,34.61705,23.87,23.87
117.08198,34.6068,23.21,23.21
117.25597,34.596287,27.3,27.3
117.42999,34.585545,29.21,29.21
117.60391,34.574554,29.15,29.15
117.77774,34.56331,26.04,26.04
117.951454,34.551826,21.28,21.28
118.12512,34.540096,20.29,20.29
118.2988,34.528122,19.18,19.18
118.4723,34.515907,18.68,18.68
118.6458,34.503445,17.65,17.65
118.81914,34.490738,15.89,15.89
118.99246,34.477795,13.7,13.7
119.16571,34.4646,12.57,12.57
119.338844,34.451168,10.79,10.79
119.51193,34.437492,9.4,9.4
119.684875,34.42358,6.23,6.23
119.85773,34.409428,4.63,4.63
120.03057,34.39502,3.94,3.94
120.20327,34.380386,2.77,2.77
120.37584,34.365505,1.35,1.35
120.54838,34.350388,0.97,0.97
120.72081,34.335033,0.91,0.91
120.8931,34.31944,0.77,0.77
121.06531,34.303604,0.65,0.65
121.23744,34.28753,0.61,0.61
121.40949,34.271217,0.72,0.72
121.581436,34.254673,0.89,0.89
121.75322,34.237885,0.93,0.93
121.92499,34.220875,1.24,1.24
122.096596,34.203613,1.36,1.36
122.26813,34.186123,1.39,1.39
122.439514,34.168404,1.35,1.35
122.610794,34.15044,1.25,1.25
122.78195,34.13225,15.23,15.23
122.953,34.113815,15.79,15.79
123.12398,34.09516,18.75,18.75
123.29483,34.076267,16.65,16.65
123.46556,34.05714,14.67,14.67
107.449554,34.943775,17.93,17.93
107.62521,34.947067,19.3,19.3
107.800476,34.950115,15.46,15.46
107.9762,34.9529,14.97,14.97
108.151764,34.955437,20.45,20.45
108.327545,34.95772,23.49,23.49
108.50302,34.959747,25.53,25.53
108.67856,34.96153,23.1,23.1
108.85431,34.96305,16.08,16.08
109.02985,34.964325,18.89,18.89
109.20523,34.96534,18.67,18.67
109.38165,34.9661,17.01,17.01
109.55676,34.966606,18.62,18.62
109.73312,34.96685,17,17
109.90933,34.96685,16.17,16.17
110.08393,34.966625,14.49,14.49
110.25869,34.96613,19.97,19.97
110.43566,34.965374,27.15,27.15
110.61166,34.96437,30.05,30.05
110.78709,34.963108,28.08,28.08
110.96287,34.961594,29.82,29.82
111.13884,34.959827,36.65,36.65
111.31433,34.957817,35.6,35.6
111.48991,34.955536,42.86,42.86
111.66566,34.95301,60.59,60.59
111.84122,34.950233,54.83,54.83
112.01684,34.9472,55.86,55.86
112.192406,34.943924,55.17,55.17
112.367775,34.940384,91.08,91.08
112.54337,34.936596,76.78,76.78
112.71902,34.932556,54.07,54.07
112.894485,34.92826,37.72,37.72
113.069824,34.923717,37.12,37.12
113.245285,34.918922,36.01,36.01
113.4208,34.91387,28.66,28.66
113.59619,34.908577,23.9,23.9
113.77133,34.903023,21.21,21.21
113.9467,34.897224,20.78,20.78
114.12194,34.891167,20.53,20.53
114.29729,34.88486,18.69,18.69
114.47243,34.878304,18.13,18.13
114.6476,34.871494,16.4,16.4
114.82268,34.86444,11.62,11.62
114.99768,34.85714,9.24,9.24
115.17275,34.84958,9.72,9.72
115.34768,34.84177,12.97,12.97
115.52258,34.83371,18.71,18.71
115.697395,34.825405,26.47,26.47
115.87227,34.816853,35.57,35.57
116.04705,34.80805,22.55,22.55
116.22174,34.798996,19.87,19.87
116.39633,34.789696,20.56,20.56
116.57089,34.780144,22.56,22.56
116.745445,34.770348,23.39,23.39
116.91988,34.7603,23.77,23.77
117.094376,34.750008,27.1,27.1
117.268715,34.73947,27.78,27.78
117.442924,34.728683,23.64,23.64
117.617165,34.717655,20.88,20.88
117.79123,34.706367,19.41,19.41
117.96536,34.694847,19.09,19.09
118.13927,34.68308,17.48,17.48
118.313194,34.67106,16.34,16.34
118.48705,34.6588,14.63,14.63
118.660805,34.646294,12.44,12.44
118.834496,34.633545,11.16,11.16
119.008095,34.620556,10.24,10.24
119.1816,34.60732,8.2,8.2
119.355034,34.593834,6.99,6.99
119.52839,34.58012,4.8,4.8
119.701546,34.566147,3.8,3.8
119.87481,34.55194,3.09,3.09
120.04787,34.537495,1.84,1.84
120.22082,34.522804,1.03,1.03
120.393745,34.507877,0.9,0.9
120.56655,34.492706,0.83,0.83
120.73928,34.477287,0.74,0.74
120.911896,34.461636,0.69,0.69
121.08444,34.445747,0.61,0.61
121.25679,34.42962,0.82,0.82
121.42912,34.41325,0.92,0.92
121.60138,34.396652,1.05,1.05
121.77344,34.379807,1.35,1.35
121.945496,34.362732,1.42,1.42
122.117355,34.345413,1.43,1.43
122.28919,34.32786,1.36,1.36
122.4608,34.310074,1.26,1.26
122.63241,34.29205,15.72,15.72
122.80383,34.273796,17.15,17.15
122.9752,34.255302,19.97,19.97
123.14645,34.23658,17.41,17.41
123.31758,34.217625,14.88,14.88
123.48854,34.198433,13.41,13.41
123.659424,35.08412,15.47,15.47
107.44525,35.087677,16.03,16.03
107.62076,35.090984,14.04,14.04
107.796906,35.094044,15.24,15.24
107.97272,35.09684,15.99,15.99
108.14841,35.09938,17.76,17.76
108.32437,35.10168,18,18
108.50067,35.103714,17.29,17.29
108.676025,35.105503,14.81,14.81
108.85278,35.10703,12.75,12.75
109.02844,35.108307,15.08,15.08
109.204254,35.10933,16.17,16.17
109.380066,35.110107,17.89,17.89
109.55676,35.110634,20.62,20.62
109.73166,35.110916,18.75,18.75
109.90723,35.110924,16.41,16.41
110.09065,35.110645,16.31,16.31
110.261696,35.110134,20.72,20.72
110.43656,35.10937,22.69,22.69
110.6123,35.108356,22.52,22.52
110.788826,35.10709,21.85,21.85
110.9649,35.105568,21.54,21.54
111.14038,35.103794,24.46,24.46
111.31671,35.10177,42.92,42.92
111.49253,35.099487,55.11,55.11
111.66824,35.096954,50.15,50.15
111.8443,35.094166,51.53,51.53
112.02023,35.09112,54.69,54.69
112.19598,35.08783,52.33,52.33
112.371994,35.08428,71.62,71.62
112.54776,35.080475,82.34,82.34
112.72362,35.07642,76.57,76.57
112.89935,35.072113,47.97,47.97
113.07511,35.067554,37.84,37.84
113.250885,35.062737,36.01,36.01
113.42669,35.057674,32.09,32.09
113.60245,35.052353,25.38,25.38
113.77798,35.04678,22.64,22.64
113.95359,35.040955,22.59,22.59
114.12925,35.034885,22.75,22.75
114.30471,35.028553,22.34,22.34
114.48026,35.021976,20.81,20.81
114.655685,35.01514,17.46,17.46
114.83112,35.00806,12.61,12.61
115.006454,35.00073,10.12,10.12
115.18176,34.99315,10.05,10.05
115.357086,34.985313,13.45,13.45
115.532265,34.977226,19.48,19.48
115.707466,34.968887,27.46,27.46
115.88261,34.960304,28.9,28.9
116.05765,34.95147,21.74,21.74
116.2326,34.94238,21.51,21.51
116.40751,34.93305,25.33,25.33
116.582466,34.923466,22.56,22.56
116.75726,34.91363,22.97,22.97
116.93204,34.903553,25.67,25.67
117.10675,34.893223,28.02,28.02
117.28134,34.88265,25.67,25.67
117.45591,34.871822,21.77,21.77
117.63042,34.86075,19.99,19.99
117.8049,34.849426,19.76,19.76
117.979225,34.837864,19.32,19.32
118.153465,34.826057,16.62,16.62
118.32766,34.814,14.89,14.89
118.50185,34.801693,12.02,12.02
118.67592,34.78914,9.98,9.98
118.84987,34.776352,9.13,9.13
119.02374,34.76331,8.2,8.2
119.19758,34.750027,7.41,7.41
119.37124,34.736504,5.09,5.09
119.54492,34.722725,3.83,3.83
119.71851,34.708714,3.14,3.14
119.89196,34.694466,2.31,2.31
120.06528,34.67996,1.25,1.25
120.23865,34.66522,0.92,0.92
120.411766,34.65023,0.86,0.86
120.5849,34.635006,0.84,0.84
120.75787,34.619545,0.78,0.78
120.930786,34.603836,0.67,0.67
121.10359,34.58789,0.69,0.69
121.276276,34.571712,0.89,0.89
121.448875,34.55528,0.97,0.97
121.62138,34.538616,1.23,1.23
121.79381,34.521717,1.44,1.44
121.966064,34.504578,1.47,1.47
122.13826,34.4872,1.47,1.47
122.31034,34.469593,1.35,1.35
122.48229,34.45174,1.27,1.27
122.654144,34.43366,16.37,16.37
122.82585,34.415333,18.16,18.16
122.99752,34.396782,20.11,20.11
123.16902,34.37799,17.93,17.93
123.34042,34.35897,14.92,14.92
123.51168,34.33971,13.28,13.28
107.44052,35.228016,14.49,14.49
107.61682,35.23159,13.74,13.74
107.792816,35.2349,15.13,15.13
107.96893,35.237965,16.82,16.82
108.14511,35.240776,16.53,16.53
108.321594,35.243336,13.96,13.96
108.49753,35.245632,12.05,12.05
108.674255,35.24768,12.19,12.19
108.85022,35.24947,12.64,12.64
109.02643,35.25101,16.82,16.82
109.20279,35.252293,17.84,17.84
109.379456,35.253326,17.99,17.99
109.55545,35.254105,20.86,20.86
109.73166,35.25463,21.22,21.22
109.91376,35.25491,19.82,19.82
110.07913,35.254917,18.05,18.05
110.261696,35.254646,18.61,18.61
110.437454,35.25413,17.57,17.57
110.61389,35.253365,17.88,17.88
110.79031,35.252346,19.24,19.24
110.966515,35.251072,20.63,20.63
111.14295,35.24954,21.65,21.65
111.31864,35.247765,34.24,34.24
111.49541,35.245724,47.13,47.13
111.6714,35.243435,39.15,39.15
111.847694,35.240894,39.85,39.85
112.02391,35.23809,47.3,47.3
112.20016,35.23504,46.43,46.43
112.3762,35.23173,46.2,46.2
112.55237,35.22817,59.97,59.97
112.728645,35.224358,71.11,71.11
112.90455,35.220287,60.72,60.72
113.0807,35.215958,40.24,40.24
113.25672,35.211388,33.84,33.84
113.43279,35.20655,31.94,31.94
113.60864,35.201466,28.42,28.42
113.78465,35.19613,25.43,25.43
113.96057,35.190536,25.4,25.4
114.13654,35.184692,25.91,25.91
114.3123,35.178596,27.86,27.86
114.48817,35.172245,27.39,27.39
114.66389,35.165646,19.78,19.78
114.83959,35.158787,12.8,12.8
115.01529,35.15168,10.41,10.41
115.1909,35.14432,10.75,10.75
115.36641,35.13671,14.14,14.14
115.542,35.12885,20.77,20.77
115.71752,35.120735,27.19,27.19
115.89289,35.112366,28.7,28.7
116.06825,35.103752,22.74,22.74
116.2436,35.094883,23.52,23.52
116.41885,35.085766,25.75,25.75
116.59399,35.0764,23.42,23.42
116.76916,35.06678,25.58,25.58
116.94422,35.056915,30.5,30.5
117.11925,35.046795,31.54,31.54
117.29418,35.036434,24.98,24.98
117.46903,35.02582,22.64,22.64
117.64378,35.014957,20.63,20.63
117.81852,35.003845,19.65,19.65
117.99324,34.992485,17.6,17.6
118.167755,34.98088,14.45,14.45
118.34227,34.96903,12.84,12.84
118.516716,34.95693,10.1,10.1
118.69112,34.944584,8.35,8.35
118.86531,34.931988,7.46,7.46
119.03951,34.919147,6.3,6.3
119.21359,34.906063,5.67,5.67
119.38765,34.89273,3.88,3.88
119.56155,34.879154,3.17,3.17
119.73541,34.865334,2.54,2.54
119.90916,34.851273,1.6,1.6
120.08285,34.836967,1.03,1.03
120.256424,34.82242,0.9,0.9
120.42992,34.80762,0.94,0.94
120.60329,34.792587,0.88,0.88
120.77657,34.77731,0.76,0.76
120.94978,34.761787,0.65,0.65
121.12289,34.746025,0.78,0.78
121.29586,34.73003,0.95,0.95
121.46871,34.713783,1.05,1.05
121.64154,34.697308,1.4,1.4
121.81421,34.68058,1.5,1.5
121.98677,34.663624,1.52,1.52
122.159256,34.64642,1.49,1.49
122.33161,34.62899,1.35,1.35
122.50383,34.611317,1.28,1.28
122.675995,34.593403,16.48,16.48
122.84799,34.575256,18.03,18.03
123.01994,34.55686,18.98,18.98
123.19171,34.538246,17.15,17.15
123.36339,34.51939,14.45,14.45
123.534935,34.5003,13.33,13.33
123.706375,34.480976,13.34,13.34
107.4361,35.371906,13.26,13.26
107.61255,35.375484,12.86,12.86
107.789,35.378815,13.19,13.19
107.965485,35.381897,14.95,14.95
108.14197,35.384712,13.91,13.91
108.318665,35.38728,11.48,11.48
108.495056,35.38959,9.56,9.56
108.671906,35.391647,9.73,9.73
108.848694,35.39344,12.7,12.7
109.024414,35.394985,19.97,19.97
109.201324,35.39628,20.98,20.98
109.37787,35.397312,16.57,16.57
109.554565,35.398094,19.15,19.15
109.73166,35.398617,21.58,21.58
109.90512,35.398888,23.73,23.73
110.08393,35.398895,21.36,21.36
110.26244,35.398636,18.97,18.97
110.43835,35.398125,14.87,14.87
110.61453,35.397354,15.33,15.33
110.792046,35.396328,17.08,17.08
110.96793,35.395042,18.78,18.78
111.14449,35.393513,20.25,20.25
111.321014,35.391724,31.5,31.5
111.497894,35.389683,47.93,47.93
111.67433,35.38738,49.11,49.11
111.85076,35.384834,37.34,37.34
112.02739,35.382015,35.53,35.53
112.20407,35.378956,36.01,36.01
112.380554,35.375633,32.53,32.53
112.55704,35.37206,37.23,37.23
112.73331,35.368233,54.31,54.31
112.9098,35.364143,56.5,56.5
113.08617,35.359806,43.14,43.14
113.26249,35.355213,34.15,34.15
113.43889,35.350365,30.35,30.35
113.6152,35.345257,28.92,28.92
113.791275,35.339905,29.57,29.57
113.96768,35.334293,28.56,28.56
114.14369,35.32843,26.89,26.89
114.320015,35.322308,30.37,30.37
114.49615,35.315937,30.52,30.52
114.67215,35.309307,21.37,21.37
114.84812,35.302433,12.43,12.43
115.024185,35.295296,11.3,11.3
115.2001,35.28791,12.57,12.57
115.37593,35.280273,16.17,16.17
115.55175,35.272385,24.2,24.2
115.727554,35.26424,28.83,28.83
115.90326,35.255844,29.97,29.97
116.078995,35.247196,23.5,23.5
116.25458,35.238297,24.6,24.6
116.430176,35.229145,24.78,24.78
116.60566,35.219753,24.65,24.65
116.78111,35.210094,30.44,30.44
116.95647,35.200195,34.2,34.2
117.131744,35.190044,34.08,34.08
117.306946,35.17964,23.13,23.13
117.482185,35.16899,20.12,20.12
117.65727,35.15809,19.24,19.24
117.83231,35.14694,19.39,19.39
118.007324,35.135532,15.72,15.72
118.18219,35.12389,12.32,12.32
118.35692,35.111996,10.58,10.58
118.53165,35.099854,8.08,8.08
118.70634,35.08746,6.85,6.85
118.88089,35.074825,6.02,6.02
119.05537,35.061935,6.04,6.04
119.22983,35.048805,4.02,4.02
119.40407,35.03543,3.16,3.16
119.57831,35.02181,2.62,2.62
119.75249,35.007942,1.91,1.91
119.92649,34.993828,1.26,1.26
120.1005,34.979465,0.96,0.96
120.27432,34.964867,1.01,1.01
120.44814,34.950024,1,1
120.62181,34.934933,0.86,0.86
120.79539,34.919605,0.73,0.73
120.96888,34.904026,0.65,0.65
121.142235,34.888214,0.84,0.84
121.315544,34.872154,0.99,0.99
121.488655,34.85586,1.17,1.17
121.66174,34.839317,1.5,1.5
121.834755,34.822536,1.56,1.56
122.00761,34.805523,1.56,1.56
122.180405,34.788258,1.49,1.49
122.35299,34.77076,1.36,1.36
122.52554,34.75303,1.31,1.31
122.69794,34.735054,16.31,16.31
122.87024,34.71684,17.98,17.98
123.042435,34.69839,17.83,17.83
123.2145,34.679703,16.34,16.34
123.386475,34.660786,13.9,13.9
123.55829,34.64163,13.43,13.43
123.729996,34.622242,13.59,13.59
107.43152,35.515793,13.28,13.28
107.60828,35.519386,13.31,13.31
107.785034,35.522736,14.45,14.45
107.96173,35.525818,14.91,14.91
108.1387,35.52865,13.5,13.5
108.31564,35.531223,11.62,11.62
108.49234,35.53354,9.1,9.1
108.6694,35.535603,8.6,8.6
108.845795,35.537407,10.71,10.71
109.02301,35.538956,18.07,18.07
109.19986,35.540253,24.48,24.48
109.37692,35.541298,29.75,29.75
109.554565,35.542076,21.77,21.77
109.730194,35.5426,20.75,20.75
109.91153,35.542862,23.83,23.83
110.08393,35.542873,24.83,24.83
110.26318,35.542618,20.96,20.96
110.44013,35.5421,16.36,16.36
110.61612,35.541325,16.32,16.32
110.793274,35.540302,18.59,18.59
110.96975,35.539017,18.47,18.47
111.14671,35.53748,18.23,18.23
111.32382,35.535683,25.61,25.61
111.50076,35.53363,36.01,36.01
111.67772,35.531322,35.55,35.55
111.85414,35.528763,28.48,28.48
112.03115,35.525944,30.73,30.73
112.207886,35.52287,32.1,32.1
112.38483,35.51954,28.63,28.63
112.56148,35.51595,29.43,29.43
112.73831,35.512108,42.78,42.78
112.91477,35.508007,46.79,46.79
113.09155,35.50365,41.57,41.57
113.26825,35.49904,32.67,32.67
113.44492,35.49417,29.86,29.86
113.62169,35.489056,27.91,27.91
113.798134,35.48368,30.02,30.02
113.974686,35.478043,30.4,30.4
114.1512,35.472157,28.57,28.57
114.327576,35.466022,29.33,29.33
114.50407,35.45962,25.74,25.74
114.68044,35.452972,18.13,18.13
114.856804,35.44607,13.07,13.07
115.033066,35.43891,15.07,15.07
115.20929,35.4315,16.7,16.7
115.38551,35.423832,24.83,24.83
115.56169,35.415913,36.73,36.73
115.73778,35.40774,38.66,38.66
115.91371,35.39932,28.29,28.29
116.08976,35.390644,23.7,23.7
116.2657,35.38171,24.35,24.35
116.441505,35.372528,23.27,23.27
116.61732,35.36309,27.33,27.33
116.793076,35.353405,31.1,31.1
116.96875,35.34347,32.68,32.68
117.14433,35.333282,31.1,31.1
117.3199,35.32284,19.61,19.61
117.49536,35.312153,16.55,16.55
117.67077,35.301212,16.72,16.72
117.84614,35.290028,15.86,15.86
118.02141,35.278584,11.69,11.69
118.19655,35.266895,9.08,9.08
118.37166,35.254955,7.15,7.15
118.54666,35.24277,6,6
118.72164,35.23034,5.52,5.52
118.896545,35.21766,4.63,4.63
119.07128,35.204727,4.93,4.93
119.24597,35.19155,3.08,3.08
119.42065,35.178123,2.65,2.65
119.59514,35.16445,2.1,2.1
119.76961,35.150536,1.55,1.55
119.94395,35.136375,1.12,1.12
120.11815,35.121967,1.1,1.1
120.29236,35.107315,1.11,1.11
120.46643,35.09242,0.97,0.97
120.64042,35.077274,0.83,0.83
120.81428,35.06189,0.71,0.71
120.98808,35.046265,0.7,0.7
121.1617,35.030388,0.88,0.88
121.3353,35.01428,1.04,1.04
121.50878,34.99792,1.35,1.35
121.682106,34.981323,1.57,1.57
121.855385,34.96448,1.6,1.6
122.028534,34.9474,1.59,1.59
122.20157,34.930088,1.5,1.5
122.374535,34.91253,1.39,1.39
122.54733,34.894733,1.35,1.35
122.72002,34.876694,16.57,16.57
122.89258,34.85842,18.45,18.45
123.0651,34.839905,17.2,17.2
123.23743,34.821156,15.67,15.67
123.409645,34.80217,13.85,13.85
123.581764,34.782944,13.82,13.82
123.75375,34.76349,13.77,13.77
107.42679,35.65968,13.94,13.94
