FID,lon,lat,pm03
3350,118.10405,40.935833,1.87
3351,118.29338,40.918636,1.95
3352,118.48265,40.90115,1.94
3353,118.671814,40.883385,1.99
3354,118.860916,40.865337,1.99
3355,119.04985,40.84702,1.9
3356,119.23872,40.82842,1.76
3357,119.42749,40.809536,1.69
3358,119.616104,40.790386,1.71
3359,119.80464,40.770954,1.76
3360,119.99305,40.75124,1.8
3361,120.18131,40.731255,1.8
3362,120.36951,40.711,1.8
3363,120.55752,40.690468,1.8
3364,120.745476,40.669662,1.76
3365,120.93329,40.648582,1.76
3366,121.12101,40.62723,1.72
3367,121.30851,40.605606,1.74
3368,121.49597,40.583717,1.92
3369,121.683266,40.561554,1.9
3370,121.87044,40.53912,1.88
3371,122.2443,41.551468,1.93
3372,122.43103,41.555637,1.88
3373,122.617676,41.559532,1.86
3374,109.89722,41.547184,1.27
3375,110.09065,41.542416,1.36
3376,110.28255,41.537365,1.53
3377,110.47601,41.532013,1.71
3378,110.66793,41.52636,1.77
3379,110.8598,41.520412,1.75
3380,111.05146,41.51417,1.42
3381,111.24317,41.50763,1.28
3382,111.43504,41.5008,1.23
3383,111.62691,41.49367,1.33
3384,111.81844,41.486237,1.39
3385,112.01023,41.478523,1.31
3386,112.20185,41.470505,1.26
3387,112.39376,41.46219,1.29
3388,112.58528,41.453587,1.4
3389,112.777,41.44469,1.77
3390,112.968414,41.435497,1.61
3391,113.16007,41.426018,1.71
3392,113.35147,41.416233,1.51
3393,113.54315,41.406162,1.52
3394,113.734604,41.395798,2.1
3395,113.926056,41.38514,1.54
3396,114.117424,41.374187,1.46
3397,114.30866,41.362946,1.74
3398,114.49976,41.351418,2.39
3399,114.69111,41.339596,2.48
3400,114.88223,41.327484,3.24
3401,115.07332,41.31508,4
3402,115.26429,41.302395,4.22
3403,115.45518,41.289417,4.33
3404,115.64616,41.276142,4.33
3405,115.836845,41.262585,4.29
3406,116.027664,41.248734,4.78
3407,116.21833,41.234608,6.06
3408,116.40885,41.22018,8.16
3409,116.59951,41.205475,7.04
3410,116.789986,41.190483,1.03
3411,116.980286,41.175205,1.02
3412,117.170616,41.15964,0.98
3413,117.3608,41.14379,0.92
3414,117.55095,41.127655,1
3415,117.74091,41.11124,1.15
3416,117.93091,41.094547,1.23
3417,118.1207,41.077553,1.3
3418,118.31043,41.06029,1.35
3419,118.500046,41.042747,1.48
3420,118.68962,41.024925,1.56
3421,118.879105,41.00682,1.58
3422,119.068375,40.98843,1.54
3423,119.25764,40.96976,1.46
3424,119.446754,40.95082,1.43
3425,119.63579,40.93159,1.48
3426,119.82464,40.912094,1.53
3427,120.01346,40.89232,1.6
3428,120.20208,40.87226,1.65
3429,120.390656,40.851936,1.66
3430,120.579094,40.831326,1.67
3431,120.76738,40.81045,1.67
3432,120.955536,40.789295,1.66
3433,121.14363,40.767864,1.68
3434,121.33156,40.746178,1.77
3435,121.51934,40.724205,1.71
3436,121.70697,40.70196,1.68
3437,121.8945,40.679447,1.73
3438,122.08187,41.694847,1.77
3439,122.26915,41.699043,1.8
3440,122.456245,41.702934,1.89
3441,122.64321,41.706535,1.74
3442,109.90109,41.69055,1.25
3443,110.09279,41.685776,1.41
3444,110.28393,41.680706,1.54
3445,110.47724,41.675327,1.7
3446,110.669395,41.669643,1.78
3447,110.86162,41.663685,1.79
3448,111.05388,41.65742,1.38
3449,111.246,41.65086,1.25
3450,111.43804,41.644,1.16
3451,111.63003,41.636845,1.24
3452,111.82242,41.62939,1.39
3453,112.01421,41.62164,1.31
3454,112.20664,41.613605,1.15
3455,112.3985,41.60526,1.23
3456,112.590805,41.596626,1.21
3457,112.78291,41.587692,1.33
3458,112.9748,41.578465,1.53
3459,113.166756,41.568947,1.7
3460,113.358536,41.559135,1.43
3461,113.55044,41.549026,1.34
3462,113.74241,41.538628,1.63
3463,113.93413,41.527927,1.4
3464,114.125786,41.516945,1.36
3465,114.31752,41.50566,1.52
3466,114.5092,41.494087,2.2
3467,114.7007,41.482227,2.46
3468,114.89237,41.470066,3.54
3469,115.08381,41.457626,3.92
3470,115.275185,41.44488,4.06
3471,115.466484,41.431854,3.91
3472,115.65781,41.41854,3.65
3473,115.84905,41.404938,3.67
3474,116.040146,41.39104,3.66
3475,116.23131,41.376858,4.05
3476,116.42221,41.362385,5.24
3477,116.61314,41.347622,6.78
3478,116.80395,41.332577,1.08
3479,116.99474,41.317245,1.07
3480,117.1854,41.301624,0.99
3481,117.37603,41.28572,0.94
3482,117.56653,41.26953,1
3483,117.75692,41.25305,1.03
3484,117.94726,41.236294,1.06
3485,118.13748,41.21926,1.1
3486,118.327545,41.201927,1.16
3487,118.51763,41.184315,1.28
3488,118.707535,41.166428,1.38
3489,118.89736,41.148262,1.43
3490,119.08706,41.12981,1.39
3491,119.27666,41.111084,1.27
3492,119.466125,41.092068,1.23
3493,119.65554,41.072773,1.27
3494,119.84485,41.053207,1.32
3495,120.03398,41.033363,1.39
3496,120.223015,41.013233,1.49
3497,120.41198,40.992832,1.57
3498,120.600746,40.972157,1.61
3499,120.78946,40.951206,1.64
3500,120.97798,40.92998,1.68
3501,121.16637,40.908474,1.76
3502,121.354675,40.886696,1.69
3503,121.54285,40.86465,1.59
3504,121.73091,40.842342,1.53
3505,121.918755,40.819744,1.55
3506,122.10647,41.838215,1.58
3507,122.29408,41.842415,1.71
3508,122.48157,41.84633,1.78
3509,122.66896,41.84994,1.6
3510,109.89722,41.8339,1.22
3511,110.09487,41.829105,1.45
3512,110.28462,41.82402,1.66
3513,110.478065,41.81862,1.7
3514,110.67056,41.812927,1.74
3515,110.863205,41.80694,1.83
3516,111.055916,41.800648,1.31
3517,111.24851,41.79406,1.15
3518,111.4413,41.787178,1.12
3519,111.63351,41.78001,1.13
3520,111.82596,41.77252,1.36
3521,112.018776,41.764748,1.31
3522,112.2109,41.756668,1.09
3523,112.40355,41.7483,1.19
3524,112.59616,41.739635,1.15
3525,112.788536,41.73067,1.21
3526,112.98098,41.721413,1.43
3527,113.17336,41.711864,1.65
3528,113.36552,41.70201,1.36
3529,113.55798,41.69187,1.22
3530,113.750145,41.681423,1.24
3531,113.94228,41.670692,1.25
3532,114.134605,41.659668,1.32
3533,114.326584,41.648346,1.41
3534,114.518654,41.63673,1.62
3535,114.710526,41.624825,2.1
3536,114.90249,41.612625,3.81
3537,115.09436,41.600136,4.18
3538,115.28621,41.587353,3.97
3539,115.47801,41.574276,3.37
3540,115.66953,41.560913,3.12
3541,115.86114,41.547253,3.21
3542,116.05282,41.533318,3.35
3543,116.24413,41.519077,3.32
3544,116.4356,41.50455,3.48
3545,116.626884,41.489746,4.11
3546,116.81809,41.474644,1
3547,117.00931,41.45926,0.98
3548,117.200294,41.443584,0.96
3549,117.39131,41.42762,0.96
3550,117.5822,41.411373,1.01
3551,117.77295,41.394848,1
3552,117.963615,41.37802,1
3553,118.15426,41.36092,1.02
3554,118.34479,41.343533,1.08
3555,118.53523,41.32586,1.16
3556,118.725555,41.30791,1.19
3557,118.91573,41.289684,1.18
3558,119.10579,41.27116,1.12
3559,119.29579,41.252365,1.1
3560,119.48567,41.233284,1.1
3561,119.67547,41.213924,1.14
3562,119.86514,41.19429,1.19
3563,120.05466,41.17437,1.24
3564,120.24408,41.154175,1.32
3565,120.4334,41.133705,1.39
3566,120.6225,41.11295,1.44
3567,120.8116,41.09193,1.45
3568,121.00048,41.07063,1.49
3569,121.18932,41.04905,1.51
3570,121.37796,41.027206,1.41
3571,121.56653,41.005077,1.38
3572,121.754944,40.982677,1.34
3573,121.94314,40.960014,1.31
3574,122.131256,41.98155,1.3
3575,122.31929,41.985775,1.31
3576,122.50706,41.9897,1.29
3577,109.89722,41.972412,1.52
3578,110.09279,41.9673,1.81
3579,110.286674,41.961884,1.67
3580,110.4801,41.956177,1.63
3581,110.67261,41.950165,1.73
3582,110.8657,41.943863,1.22
3583,111.05759,41.93725,1.07
3584,111.251015,41.93034,1.03
3585,111.44456,41.92313,1.01
3586,111.637215,41.91563,1.21
3587,111.83024,41.90782,1.24
3588,112.02275,41.899723,1.03
3589,112.21576,41.89132,1.17
3590,112.40843,41.88261,1.09
3591,112.601585,41.873623,1.13
3592,112.79456,41.864338,1.29
3593,112.98721,41.854748,1.64
3594,113.18008,41.844856,1.32
3595,113.372665,41.83468,1.13
3596,113.5653,41.8242,1.12
3597,113.75807,41.813435,1.16
3598,113.95062,41.80237,1.23
3599,114.14312,41.791,1.32
3600,114.335625,41.77935,1.43
3601,114.52801,41.767403,1.74
3602,114.7205,41.755157,3.89
3603,114.912834,41.742622,4.34
3604,115.10504,41.72979,3.49
3605,115.297165,41.71667,2.96
3606,115.48938,41.703255,2.84
3607,115.68145,41.689568,2.84
3608,115.87347,41.675564,2.88
3609,116.06541,41.66128,2.84
3610,116.25725,41.646706,2.88
3611,116.44902,41.631836,3.07
3612,116.64066,41.616688,0.96
3613,116.832344,41.601246,0.95
3614,117.02387,41.585518,0.95
3615,117.21535,41.5695,0.98
3616,117.40672,41.553185,0.97
3617,117.597946,41.536606,0.97
3618,117.78914,41.51972,0.97
3619,117.98026,41.502556,0.98
3620,118.17119,41.485115,1.01
3621,118.36216,41.46738,1.02
3622,118.552956,41.449364,1.03
3623,118.74366,41.431057,1.02
3624,118.934204,41.41248,1.02
3625,119.12473,41.39362,1.02
3626,119.31503,41.37447,1.02
3627,119.50533,41.355045,1.04
3628,119.69549,41.335342,1.06
3629,119.88554,41.31535,1.09
3630,120.075455,41.29508,1.14
3631,120.26522,41.27454,1.19
3632,120.454895,41.253723,1.22
3633,120.644485,41.232613,1.23
3634,120.83388,41.21124,1.23
3635,121.023224,41.189587,1.22
3636,121.21237,41.167667,1.18
3637,121.40143,41.145462,1.17
3638,121.59032,41.12299,1.12
3639,121.77902,41.100235,1.07
3640,121.9677,42.124866,1.03
3641,122.15618,42.129105,0.99
3642,122.344475,42.133053,0.95
3643,122.53272,42.136677,0.91
3644,109.89722,42.110565,1.88
3645,110.09692,42.105133,1.57
3646,110.28599,42.099407,1.54
3647,110.4797,42.09337,1.66
3648,110.67406,42.08704,1.06
3649,110.86683,42.080402,0.95
3650,111.06072,42.07347,0.93
3651,111.25383,42.06624,0.89
3652,111.446724,42.05871,0.92
3653,111.64068,42.050865,0.93
3654,111.83398,42.042736,0.97
3655,112.027,42.03431,1.11
3656,112.220436,42.02558,1.01
3657,112.41387,42.016563,1.03
3658,112.60707,42.00722,1.19
3659,112.80023,41.9976,1.61
3660,112.9935,41.987682,1.23
3661,113.18678,41.97747,1.04
3662,113.37962,41.966957,1.05
3663,113.57292,41.95615,1.04
3664,113.76588,41.94504,1.14
3665,113.95899,41.93364,1.27
3666,114.151764,41.92194,1.38
3667,114.34483,41.90995,1.6
3668,114.53764,41.897667,3.63
3669,114.73036,41.885082,3.62
3670,114.923065,41.872208,2.52
3671,115.115814,41.85904,2.54
3672,115.30829,41.845577,2.57
3673,115.50089,41.831825,2.52
3674,115.693375,41.81778,2.51
3675,115.885765,41.80345,2.37
3676,116.078156,41.788826,2.37
3677,116.270355,41.77391,2.51
3678,116.46251,41.758698,0.85
3679,116.65459,41.743202,0.89
3680,116.84668,41.727413,0.92
3681,117.038574,41.711338,0.94
3682,117.23037,41.694977,0.93
3683,117.42212,41.67833,0.92
3684,117.613815,41.661392,0.92
3685,117.80545,41.644165,0.93
3686,117.99687,41.62665,0.97
3687,118.188255,41.608856,0.98
3688,118.379585,41.590782,1
3689,118.57078,41.57241,1.01
3690,118.76189,41.553776,1
3691,118.95277,41.53484,0.99
3692,119.143684,41.515625,0.98
3693,119.33444,41.496136,0.98
3694,119.525085,41.47636,0.98
3695,119.71562,41.456303,0.98
3696,119.906044,41.435963,0.99
3697,120.09631,41.415344,1.01
3698,120.28655,41.394447,1.01
3699,120.47658,41.37328,1.01
3700,120.666534,41.35183,1.02
3701,120.856316,41.3301,1.02
3702,121.04602,41.308094,1.02
3703,121.23551,41.28582,1
3704,121.424934,41.263264,0.96
3705,121.61421,41.240433,0.92
3706,121.80333,42.26817,0.88
3707,121.99236,42.272415,0.86
3708,122.1812,42.27637,0.83
3709,122.36996,42.28002,0.81
3710,122.55846,42.28336,0.81
3711,109.89722,42.253807,1.92
3712,110.09279,42.24836,1.46
3713,110.286674,42.242607,1.39
3714,110.48132,42.236557,1.57
3715,110.67464,42.2302,0.96
3716,110.86908,42.223537,0.87
3717,111.06275,42.216576,0.84
3718,111.25648,42.20932,0.82
3719,111.45037,42.20176,0.82
3720,111.643776,42.193893,0.84
3721,111.837814,42.185734,0.91
3722,112.03144,42.17728,1.04
3723,112.2252,42.16852,0.93
3724,112.41873,42.15946,0.96
3725,112.61255,42.15011,1.1
3726,112.80624,42.14045,1.49
3727,112.99983,42.13049,1.09
3728,113.193474,42.12023,0.94
3729,113.38686,42.109676,0.94
3730,113.58042,42.098835,0.96
3731,113.77388,42.087692,1.02
3732,113.96724,42.07625,1.15
3733,114.160576,42.064514,1.23
3734,114.35402,42.052475,1.46
3735,114.547134,42.040146,3.57
3736,114.74033,42.027523,2.89
3737,114.93349,42.014603,2.19
3738,115.1266,42.001377,2.33
3739,115.31954,41.987877,2.46
3740,115.51246,41.974075,2.29
3741,115.70541,41.959976,2.1
3742,115.89808,41.94559,2.01
3743,116.09095,41.93092,2
3744,116.28348,41.915947,2.06
3745,116.47609,41.900684,0.84
3746,116.668655,41.885136,0.86
3747,116.86099,41.86929,0.89
3748,117.05331,41.853157,0.89
3749,117.245544,41.83674,0.88
3750,117.43776,41.820026,0.86
3751,117.629776,41.803024,0.86
3752,117.82173,41.785744,0.88
3753,118.013695,41.768173,0.91
3754,118.20543,41.750313,0.93
3755,118.397125,41.73217,0.95
3756,118.58873,41.713737,0.95
3757,118.780136,41.69503,0.93
3758,118.97151,41.67603,0.92
3759,119.162834,41.65675,0.9
3760,119.35386,41.63718,0.9
3761,119.54492,41.61734,0.9
3762,119.735916,41.597214,0.89
3763,119.92667,41.576805,0.88
3764,120.11733,41.556114,0.88
3765,120.30793,41.53515,0.88
3766,120.49836,41.5139,0.88
3767,120.68864,41.49237,0.89
3768,120.878845,41.470573,0.9
3769,121.06894,41.44849,0.91
3770,121.258835,41.42613,0.93
3771,121.44863,41.403503,0.92
3772,121.638275,41.3806,0.9
3773,122.017136,42.411434,0.82
3774,122.20638,42.415707,0.81
3775,122.395485,42.419678,0.8
3776,122.58435,42.423332,0.81
3777,109.89914,42.4022,2.03
3778,110.09279,42.39703,1.39
3779,110.28871,42.391556,1.25
3780,110.482544,42.38578,1.47
3781,110.67609,42.37971,0.89
3782,110.87066,42.37333,0.8
3783,111.06477,42.36665,0.78
3784,111.258965,42.359673,0.76
3785,111.45334,42.352386,0.76
3786,111.64747,42.3448,0.79
3787,111.84175,42.336906,0.84
3788,112.035866,42.328716,0.88
3789,112.229935,42.320217,0.86
3790,112.42398,42.31143,0.85
3791,112.618385,42.30234,0.94
3792,112.812096,42.29295,1.13
3793,113.00616,42.283257,0.92
3794,113.20021,42.273266,0.86
3795,113.39408,42.262974,0.86
3796,113.587906,42.252384,0.87
3797,113.78201,42.2415,0.9
3798,113.97557,42.230305,1.06
3799,114.16942,42.218826,1.14
3800,114.36301,42.207047,1.43
3801,114.55677,42.19496,3.45
3802,114.75032,42.182606,2.47
3803,114.943756,42.169933,2.17
3804,115.13729,42.156956,2.46
3805,115.33083,42.143692,2.42
3806,115.52408,42.130146,2.09
3807,115.71742,42.116287,1.81
3808,115.91059,42.102146,1.7
3809,116.10381,42.087704,1.67
3810,116.29682,42.072975,1.72
3811,116.48982,42.057957,0.86
3812,116.68267,42.042645,0.87
3813,116.87553,42.02703,0.88
3814,117.06819,42.011135,0.87
3815,117.26089,41.99494,0.83
3816,117.45341,41.97847,0.81
3817,117.645836,41.961697,0.81
3818,117.83823,41.94464,0.85
3819,118.03046,41.92729,0.88
3820,118.22269,41.909664,0.88
3821,118.414734,41.89174,0.85
3822,118.60675,41.87353,0.83
3823,118.79858,41.855038,0.82
3824,118.99034,41.836254,0.84
3825,119.181946,41.8172,0.86
3826,119.373505,41.797844,0.86
3827,119.56492,41.77821,0.85
3828,119.75621,41.758297,0.84
3829,119.947426,41.738094,0.83
3830,120.138504,41.717613,0.84
3831,120.32944,41.69685,0.85
3832,120.52029,41.67581,0.85
3833,120.71097,41.65449,0.85
3834,120.901535,41.632893,0.86
3835,121.092,41.611004,0.86
3836,121.28229,41.588856,0.89
3837,121.47242,41.566418,0.91
3838,121.66244,41.54371,0.9
3839,121.852295,41.52072,0.88
3840,122.231705,42.554688,0.83
3841,122.42116,42.55897,0.84
3842,122.610435,42.56295,0.86
3843,109.895325,42.545418,1.35
3844,110.09279,42.54023,1.15
3845,110.28803,42.534737,1.3
3846,110.48295,42.52894,0.81
3847,110.67811,42.522835,0.75
3848,110.87268,42.516438,0.72
3849,111.06698,42.509735,0.71
3850,111.261604,42.502735,0.71
3851,111.45643,42.49542,0.75
3852,111.65079,42.4878,0.8
3853,111.84579,42.47988,0.81
3854,112.040184,42.47167,0.8
3855,112.23459,42.463142,0.76
3856,112.42923,42.454323,0.79
3857,112.623535,42.4452,0.84
3858,112.81814,42.435764,0.82
3859,113.01247,42.42604,0.79
3860,113.207054,42.41602,0.78
3861,113.40122,42.405685,0.8
3862,113.59581,42.395058,0.84
3863,113.78998,42.384136,0.98
3864,113.984184,42.37291,1.02
3865,114.178375,42.361385,1.33
3866,114.37234,42.349556,2.79
3867,114.566475,42.33744,1.89
3868,114.76045,42.325012,2.17
3869,114.95441,42.312305,2.55
3870,115.14826,42.299297,2.37
3871,115.34203,42.285984,1.97
3872,115.53577,42.27238,1.77
3873,115.72944,42.258488,1.66
3874,115.92312,42.244286,1.57
3875,116.116646,42.229794,1.53
3876,116.310135,42.21501,0.94
3877,116.503525,42.19994,0.94
3878,116.6968,42.18457,0.92
3879,116.89,42.168903,0.89
3880,117.083084,42.152946,0.86
3881,117.276245,42.136703,0.83
3882,117.46916,42.120167,0.81
3883,117.66199,42.103336,0.83
3884,117.85481,42.086216,0.84
3885,118.04748,42.06882,0.82
3886,118.23998,42.05111,0.79
3887,118.4325,42.033127,0.77
3888,118.62489,42.014854,0.77
3889,118.81707,41.996292,0.79
3890,119.00925,41.97745,0.8
3891,119.201294,41.958313,0.82
3892,119.39326,41.938904,0.83
3893,119.58505,41.919193,0.84
3894,119.77671,41.899208,0.83
3895,119.96832,41.878944,0.85
3896,120.159744,41.858387,0.85
3897,120.35112,41.837555,0.86
3898,120.54231,41.816444,0.86
3899,120.73336,41.795044,0.86
3900,120.92433,41.77337,0.86
3901,121.11513,41.75141,0.87
3902,121.30585,41.72918,0.89
3903,121.49637,41.706665,0.9
3904,121.68679,41.68388,0.9
3905,121.87706,41.660812,0.89
3906,122.06718,42.697906,0.92
3907,122.25717,42.7022,0.91
3908,122.44702,42.7062,0.91
3909,122.63672,42.70989,0.9
3910,109.895325,42.6834,1
3911,110.08847,42.677883,1.11
3912,110.29007,42.672077,0.75
3913,110.48416,42.66595,0.7
3914,110.67955,42.659523,0.68
3915,110.874245,42.652794,0.68
3916,111.06936,42.645767,0.69
3917,111.26393,42.63843,0.73
3918,111.45938,42.630783,0.77
3919,111.65446,42.622833,0.77
3920,111.849495,42.614586,0.73
3921,112.044495,42.606037,0.71
3922,112.239395,42.597183,0.72
3923,112.43454,42.588024,0.74
3924,112.6292,42.578568,0.74
3925,112.82411,42.568806,0.72
3926,113.01902,42.55874,0.72
3927,113.21388,42.548374,0.74
3928,113.40852,42.537704,0.78
3929,113.60321,42.526737,0.88
3930,113.79783,42.515472,0.91
3931,113.99263,42.503914,0.99
3932,114.18718,42.492054,1.42
3933,114.38182,42.47989,1.49
3934,114.5762,42.467422,1.91
3935,114.77052,42.454662,2.04
3936,114.96491,42.44161,2.03
3937,115.15929,42.428246,1.91
3938,115.35347,42.414593,1.8
3939,115.54768,42.400642,1.72
3940,115.74167,42.3864,1.65
3941,115.935646,42.371853,1.6
3942,116.12971,42.35702,0.96
3943,116.32354,42.341892,0.97
3944,116.51735,42.32646,0.97
3945,116.71101,42.310745,0.95
3946,116.90465,42.294735,0.91
3947,117.09819,42.27843,0.89
3948,117.29165,42.261833,0.87
3949,117.484985,42.24494,0.87
3950,117.67824,42.227764,0.86
3951,117.87146,42.210297,0.84
3952,118.064415,42.192535,0.81
3953,118.2575,42.174488,0.78
3954,118.45032,42.15615,0.77
3955,118.643074,42.137524,0.77
3956,118.83576,42.118614,0.77
3957,119.02831,42.099415,0.8
3958,119.22077,42.079933,0.83
3959,119.41305,42.06016,0.86
3960,119.60524,42.0401,0.89
3961,119.79736,42.01976,0.91
3962,119.98931,41.999138,0.91
3963,120.18119,41.978226,0.91
3964,120.3729,41.957035,0.89
3965,120.564445,41.93557,0.89
3966,120.75595,41.913815,0.88
3967,120.94733,41.891777,0.89
3968,121.13847,41.869465,0.91
3969,121.32956,41.846874,0.93
3970,121.52052,41.82401,0.95
3971,121.71128,41.800854,0.96
3972,121.901924,42.8411,0.98
3973,122.09245,42.84542,0.96
3974,122.28279,42.849438,0.94
3975,122.473,42.853123,0.92
3976,122.66304,42.856518,0.91
3977,109.89914,42.82102,0.77
3978,110.09279,42.81517,0.68
3979,110.29074,42.809032,0.64
3980,110.48578,42.80258,0.64
3981,110.6807,42.795826,0.66
3982,110.87559,42.78878,0.67
3983,111.071556,42.78141,0.72
3984,111.26718,42.773735,0.74
3985,111.46273,42.76577,0.71
3986,111.658005,42.75749,0.67
3987,111.8534,42.74891,0.66
3988,112.048706,42.740025,0.65
3989,112.24437,42.73083,0.65
3990,112.43976,42.721336,0.67
3991,112.63485,42.711548,0.67
3992,112.83006,42.701435,0.67
3993,113.025566,42.691044,0.7
3994,113.220634,42.680336,0.74
3995,113.41587,42.66933,0.78
3996,113.610916,42.658024,0.83
3997,113.80617,42.64642,0.92
3998,114.00115,42.634506,1.2
3999,114.19629,42.622295,1.45
4000,114.391106,42.60979,1.87
4001,114.58587,42.59698,1.92
4002,114.78078,42.583878,1.9
4003,114.97548,42.570473,1.84
4004,115.17029,42.556774,1.77
4005,115.364876,42.54277,1.74
4006,115.5594,42.528473,1.71
4007,115.75395,42.513878,1.66
4008,115.94845,42.498993,0.97
4009,116.14268,42.48381,1
4010,116.33698,42.468334,1.02
4011,116.531265,42.452557,1
4012,116.725266,42.43648,0.97
4013,116.91935,42.420124,0.94
4014,117.11329,42.40347,0.91
4015,117.30716,42.38652,0.9
4016,117.50091,42.369286,0.88
4017,117.69458,42.351746,0.86
4018,117.88812,42.333927,0.83
4019,118.081635,42.31582,0.8
4020,118.27496,42.29741,0.79
4021,118.46826,42.278713,0.78
4022,118.661415,42.259743,0.79
4023,118.85451,42.24047,0.81
4024,119.04745,42.22092,0.86
4025,119.24028,42.201077,0.89
4026,119.43297,42.180958,0.91
4027,119.62564,42.160538,0.96
4028,119.818115,42.13983,1
4029,120.01039,42.118866,1.03
4030,120.202675,42.097603,1.02
4031,120.39486,42.076046,1
4032,120.58679,42.05422,0.98
4033,120.778656,42.03211,0.96
4034,120.97034,42.00972,0.96
4035,121.1619,41.987053,0.98
4036,121.353386,41.9641,0.99
4037,121.54472,41.94087,1.01
4038,121.92692,42.984283,1.03
4039,122.11784,42.988617,1.01
4040,122.30855,42.992626,0.98
4041,122.49912,42.99634,0.96
4042,122.689575,42.999763,0.96
4043,109.89914,42.964115,0.63
4044,110.09692,42.958256,0.61
4045,110.29141,42.9521,0.62
4046,110.485374,42.945618,0.64
4047,110.68243,42.938835,0.66
4048,110.878044,42.93176,0.71
4049,111.073746,42.924366,0.71
4050,111.26949,42.916664,0.66
4051,111.465935,42.908672,0.63
4052,111.66142,42.90036,0.63
4053,111.85709,42.89175,0.62
4054,112.05328,42.88282,0.62
4055,112.24934,42.873604,0.63
4056,112.44497,42.864075,0.63
4057,112.64042,42.854244,0.64
4058,112.83621,42.844116,0.67
4059,113.03209,42.833668,0.69
4060,113.22768,42.82293,0.74
4061,113.423256,42.81188,0.81
4062,113.61872,42.800537,0.94
4063,113.81439,42.788883,1.34
4064,114.00981,42.77693,1.55
4065,114.20524,42.764687,1.97
4066,114.40056,42.752132,1.92
4067,114.59581,42.739273,1.8
4068,114.79109,42.72613,1.74
4069,114.986374,42.712673,1.69
4070,115.18142,42.698925,1.69
4071,115.37648,42.68488,1.68
4072,115.57145,42.67053,1.63
4073,115.766335,42.65588,0.98
4074,115.96115,42.64093,1.02
4075,116.155945,42.6257,1.06
4076,116.350586,42.610165,1.06
4077,116.54527,42.594337,1.01
4078,116.7398,42.57821,0.99
4079,116.93419,42.561787,0.95
4080,117.128494,42.545067,0.93
4081,117.3228,42.52806,0.92
4082,117.51693,42.51076,0.9
4083,117.71107,42.493164,0.87
4084,117.90503,42.47529,0.85
4085,118.09886,42.45711,0.84
4086,118.292694,42.43864,0.84
4087,118.48631,42.41988,0.85
4088,118.67983,42.40084,0.86
4089,118.87332,42.381508,0.89
4090,119.066666,42.36188,0.92
4091,119.259926,42.34197,0.96
4092,119.45308,42.32177,1.01
4093,119.64604,42.301285,1.05
4094,119.83892,42.280514,1.12
4095,120.03169,42.259468,1.17
4096,120.22432,42.238117,1.14
4097,120.41681,42.2165,1.1
4098,120.60919,42.19459,1.06
4099,120.80149,42.17241,1.02
4100,120.99355,42.149937,1.01
4101,121.185555,42.127182,1.03
4102,121.37739,42.104153,1.07
4103,121.5691,42.08084,1.08
4104,121.95207,43.127426,1.07
4105,122.14336,43.131783,1.02
4106,122.33447,43.135815,1
4107,122.52545,43.139545,0.99
4108,109.895325,43.10718,0.6
4109,110.09692,43.10131,0.62
4110,110.29208,43.09513,0.64
4111,110.48819,43.088634,0.65
4112,110.68328,43.08182,0.69
4113,110.88004,43.074722,0.66
4114,111.076294,43.0673,0.62
4115,111.27257,43.05957,0.61
4116,111.468605,43.051537,0.6
4117,111.665306,43.043205,0.58
4118,111.86162,43.03456,0.59
4119,112.05776,43.02561,0.61
4120,112.25412,43.016346,0.61
4121,112.45025,43.00679,0.62
4122,112.646194,42.99692,0.65
4123,112.84221,42.986755,0.68
4124,113.038605,42.976276,0.76
4125,113.23465,42.965496,0.84
4126,113.430626,42.95441,1.14
4127,113.62666,42.94302,1.39
4128,113.82255,42.931328,1.5
4129,114.018394,42.91934,1.7
4130,114.214264,42.907043,1.65
4131,114.40998,42.894436,1.65
4132,114.605644,42.881542,1.64
4133,114.80151,42.86834,1.62
4134,114.99701,42.854847,1.6
4135,115.19264,42.84105,1.52
4136,115.388054,42.826942,1.51
4137,115.583466,42.812553,0.99
4138,115.778725,42.79785,1.05
4139,115.97396,42.782852,1.12
4140,116.169205,42.76756,1.13
4141,116.36427,42.751972,1.11
4142,116.5593,42.73608,1.09
4143,116.75427,42.719894,1.06
4144,116.94905,42.703415,1.04
4145,117.14384,42.686646,1.02
4146,117.338455,42.669575,1.01
4147,117.53304,42.652214,1
4148,117.72757,42.63456,0.98
4149,117.922,42.616608,0.98
4150,118.11625,42.598366,0.97
4151,118.31036,42.579834,0.97
4152,118.504555,42.561012,0.97
4153,118.69848,42.541893,0.98
4154,118.8923,42.5225,1.02
4155,119.08608,42.502796,1.04
4156,119.27966,42.482822,1.07
4157,119.47325,42.462555,1.11
4158,119.66667,42.441994,1.18
4159,119.85988,42.42115,1.27
4160,120.05308,42.400024,1.3
4161,120.24612,42.378605,1.23
4162,120.439,42.35691,1.17
4163,120.63172,42.334934,1.15
4164,120.82445,42.312653,1.12
4165,121.016914,42.290115,1.11
4166,121.2093,42.267277,1.12
4167,121.401535,42.244167,1.13
4168,121.59363,42.220776,1.13
4169,121.7856,43.270554,1.12
4170,121.97736,43.274914,1.09
4171,122.169014,43.27896,1.05
4172,122.36055,43.282707,1.05
4173,122.55191,43.286133,1.03
4174,109.89914,43.24434,0.63
